accession	gene_symbol	gene_title	gene_id	best_probe_id	log2fc	t_stat	p_value	fdr	probe_count
GSE75214	GFM2	G elongation factor mitochondrial 2	84340	8112622	-0.3361	-5.93209	4.78915e-05	0.00027097	1
GSE75214	HSD3BP4	hydroxy-delta-5-steroid dehydrogenase, 3 beta, pseudogene 4	128102	7904429	-0.822711	-6.04576	4.7967e-05	0.000271351	1
GSE75214	LSM11	LSM11, U7 small nuclear RNA associated	134353	8109585	-0.249098	-5.80659	4.80914e-05	0.000272008	1
GSE75214	CCNI	cyclin I	10983	8101212	0.278066	5.81416	4.81775e-05	0.000272449	1
GSE75214	ADAM32	ADAM metallopeptidase domain 32	203102	8146024	-0.513214	-5.73582	4.82285e-05	0.000272644	1
GSE75214	COL4A3BP	collagen type IV alpha 3 binding protein	10087	8112687	-0.18516	-5.32653	4.82777e-05	0.000272861	1
GSE75214	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit	1134	8056877	-0.994797	-6.64825	4.83733e-05	0.000273324	1
GSE75214	ZNF821	zinc finger protein 821	55565	8002618	-0.353659	-5.97177	4.86288e-05	0.000274674	1
GSE75214	ABHD2	abhydrolase domain containing 2	11057	7985809	0.457273	5.56038	4.86811e-05	0.000274876	1
GSE75214	TCF7L2	transcription factor 7 like 2	6934	7930537	-0.418122	-4.77691	4.8725e-05	0.00027503	1
GSE75214	CRCP	CGRP receptor component	27297	8133145	-0.248096	-5.30238	4.87505e-05	0.000275087	1
GSE75214	NME7	NME/NM23 family member 7	29922	7922137	0.338669	5.91096	4.88139e-05	0.000275392	1
GSE75214	GAL3ST4	galactose-3-O-sulfotransferase 4	79690	8141459	-0.436204	-5.91784	4.88747e-05	0.000275688	1
GSE75214	CD163	CD163 molecule	9332	7960794	0.984103	5.32012	4.88902e-05	0.000275729	1
GSE75214	RPS14P3	ribosomal protein S14 pseudogene 3	644068	7898582	-0.202616	-4.95017	4.91676e-05	0.000277246	1
GSE75214	GVINP1	GTPase, very large interferon inducible pseudogene 1	387751	7946275	1.01363	5.75914	4.94312e-05	0.000278638	1
GSE75214	LPXN	leupaxin	9404	7948332	0.595157	4.97689	4.95125e-05	0.000279002	1
GSE75214	MAP1S	microtubule associated protein 1S	55201	8026821	0.317473	5.92676	4.95904e-05	0.000279393	1
GSE75214	BZW1	basic leucine zipper and W2 domains 1	9689	8047339	0.299864	5.3689	4.96962e-05	0.000279942	1
GSE75214	ABCA10	ATP binding cassette subfamily A member 10	10349	8018006	-0.669243	-6.10438	4.97331e-05	0.000280102	1
GSE75214	MYO3B	myosin IIIB	140469	8046238	0.207615	5.52502	4.98466e-05	0.000280694	1
GSE75214	GPR75-ASB3	GPR75-ASB3 readthrough	100302652	8052125	0.216278	4.69284	4.98742e-05	0.000280802	1
GSE75214	ZNF204P	zinc finger protein 204, pseudogene	7754	8124498	-1.1021	-5.91593	4.99475e-05	0.000281167	1
GSE75214	TSC2	tuberous sclerosis 2	7249	7992474	-0.158618	-5.06518	4.996e-05	0.00028119	1
GSE75214	FAM58DP	family with sequence similarity 58, member A pseudogene	100421566	7967879	0.157736	4.819	4.99785e-05	0.000281246	1
GSE75214	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase	54821	8173506	0.406702	5.62918	5.0269e-05	0.000282738	1
GSE75214	RNVU1-6	RNA, variant U1 small nuclear 6	101954276	7904715	0.511655	5.33825	5.03528e-05	0.000283161	1
GSE75214	FAM171B	family with sequence similarity 171 member B	165215	8046895	0.993285	5.51978	5.0396e-05	0.000283308	1
GSE75214	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	10564	8063242	-0.229275	-5.00862	5.03921e-05	0.000283308	1
GSE75214	SREBF2	sterol regulatory element binding transcription factor 2	6721	8073522	-0.488204	-5.61508	5.04459e-05	0.000283493	1
GSE75214	DMRT2	doublesex and mab-3 related transcription factor 2	10655	8154047	-0.226728	-5.45139	5.05583e-05	0.000284076	1
GSE75214	COX6C	cytochrome c oxidase subunit 6C	1345	8151993	-0.599687	-5.70149	5.0688e-05	0.000284709	1
GSE75214	FRS2	fibroblast growth factor receptor substrate 2	10818	7957043	-0.381216	-5.8073	5.07707e-05	0.000285125	1
GSE75214	YBX2	Y-box binding protein 2	51087	8012140	-0.573165	-5.98872	5.08303e-05	0.000285364	1
GSE75214	TPRKB	TP53RK binding protein	51002	8053036	-0.512967	-5.73259	5.09281e-05	0.000285864	1
GSE75214	GPR137B	G protein-coupled receptor 137B	7107	7910680	0.899194	5.96151	5.09495e-05	0.000285936	1
GSE75214	WNT4	Wnt family member 4	54361	7913547	0.254927	4.77333	5.12465e-05	0.000287506	1
GSE75214	LARP7	La ribonucleoprotein domain family member 7	51574	8096938	-0.339722	-5.40125	5.14311e-05	0.000288493	1
GSE75214	CYP4F2	cytochrome P450 family 4 subfamily F member 2	8529	8035083	-1.33785	-6.2761	5.15459e-05	0.00028904	1
GSE75214	FCHO1	FCH domain only 1	23149	8026830	0.235462	5.04808	5.18475e-05	0.000290682	1
GSE75214	ZNF286B	zinc finger protein 286B	729288	8005110	0.245465	5.07927	5.18802e-05	0.000290816	2
GSE75214	APC	APC, WNT signaling pathway regulator	324	8107330	-0.304151	-5.45161	5.19981e-05	0.000291428	1
GSE75214	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase	285203	8088680	0.388072	5.12923	5.21635e-05	0.000292256	1
GSE75214	TRAF3IP2	TRAF3 interacting protein 2	10758	8128939	-0.717048	-6.36978	5.21846e-05	0.000292325	1
GSE75214	PPEF2	protein phosphatase with EF-hand domain 2	5470	8101065	-0.240857	-5.37181	5.22904e-05	0.000292869	1
GSE75214	HSP90B3P	heat shock protein 90 beta family member 3, pseudogene	343477	7902930	0.472019	5.76253	5.25076e-05	0.000293986	1
GSE75214	ITPK1	inositol-tetrakisphosphate 1-kinase	3705	7980970	-0.253591	-4.96315	5.26784e-05	0.000294843	1
GSE75214	MAP3K13	mitogen-activated protein kinase kinase kinase 13	9175	8084589	-0.879298	-5.86147	5.27016e-05	0.000294923	1
GSE75214	GFER	growth factor, augmenter of liver regeneration	2671	7992439	-0.360766	-5.6739	5.28416e-05	0.00029565	1
GSE75214	OTUD7A	OTU deubiquitinase 7A	161725	7987099	-0.273225	-5.63851	5.28492e-05	0.00029565	1
GSE75214	PLA2G12B	phospholipase A2 group XIIB	84647	7934271	-1.27376	-6.54699	5.29346e-05	0.000296057	1
GSE75214	ZPR1	ZPR1 zinc finger	8882	7951838	0.264981	5.31956	5.29398e-05	0.000296057	1
GSE75214	HOXB9	homeobox B9	3219	8016476	-0.439366	-4.60449	5.29506e-05	0.000296067	1
GSE75214	AP1S2	adaptor related protein complex 1 sigma 2 subunit	8905	8171481	0.188029	4.88688	5.30277e-05	0.000296449	1
GSE75214	NDEL1	nudE neurodevelopment protein 1 like 1	81565	8004867	0.340066	5.63892	5.3149e-05	0.000297077	1
GSE75214	RPL13AP5	ribosomal protein L13a pseudogene 5	728658	7929593	-0.175697	-5.12727	5.32911e-05	0.000297821	2
GSE75214	CD1C	CD1c molecule	911	7906348	0.647178	4.8678	5.34452e-05	0.000298582	1
GSE75214	CNTFR	ciliary neurotrophic factor receptor	1271	8160823	-1.94153	-6.63687	5.35285e-05	0.000298997	1
GSE75214	ZNF19	zinc finger protein 19	7567	8002547	-0.341094	-6.17805	5.3579e-05	0.000299179	1
GSE75214	ARFIP1	ADP ribosylation factor interacting protein 1	27236	8097813	-0.283956	-4.93675	5.36416e-05	0.000299478	1
GSE75214	CCDC84	coiled-coil domain containing 84	338657	7944365	-0.220602	-4.80524	5.36614e-05	0.000299488	1
GSE75214	C2orf61	chromosome 2 open reading frame 61	285051	8052004	-0.349965	-5.9343	5.37732e-05	0.000300061	1
GSE75214	ZNF345	zinc finger protein 345	25850	8028206	-0.512478	-5.78512	5.3843e-05	0.000300401	1
GSE75214	ZNF432	zinc finger protein 432	9668	8038942	-0.311655	-5.47329	5.39531e-05	0.000300964	1
GSE75214	RINL	Ras and Rab interactor like	126432	8036622	0.208042	5.155	5.40373e-05	0.000301383	1
GSE75214	ZNF284	zinc finger protein 284	342909	8029360	-0.471506	-5.93622	5.4171e-05	0.000302078	3
GSE75214	POTEF	POTE ankyrin domain family member F	728378	7977454	0.165209	5.34933	5.43008e-05	0.000302752	5
GSE75214	EIF4H	eukaryotic translation initiation factor 4H	7458	8138773	-0.222599	-5.26366	5.44351e-05	0.000303423	2
GSE75214	USP45	ubiquitin specific peptidase 45	85015	8128409	-0.490937	-5.93592	5.45324e-05	0.000303839	1
GSE75214	MIGA1	mitoguardin 1	374986	7902476	-0.37769	-5.89488	5.45293e-05	0.000303839	2
GSE75214	PDE7A	phosphodiesterase 7A	5150	8151074	0.621983	5.3541	5.45441e-05	0.000303853	1
GSE75214	ZNF662	zinc finger protein 662	389114	8079124	-0.21891	-5.12384	5.46274e-05	0.000304266	1
GSE75214	URB2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)	9816	7910416	0.308732	5.20118	5.48154e-05	0.000305262	1
GSE75214	FBXO32	F-box protein 32	114907	8152703	-0.851712	-5.61056	5.48997e-05	0.000305681	1
GSE75214	TRIL	TLR4 interactor with leucine rich repeats	9865	8138799	-0.203758	-5.06255	5.49435e-05	0.000305873	1
GSE75214	ZNF33B	zinc finger protein 33B	7582	7933139	-0.538134	-5.8377	5.51455e-05	0.000306946	1
GSE75214	ZNF254	zinc finger protein 254	9534	8027368	-0.621741	-6.08269	5.53131e-05	0.000307828	1
GSE75214	LINC01011	long intergenic non-protein coding RNA 1011	401232	8116607	-0.185233	-5.16849	5.5402e-05	0.000308219	1
GSE75214	FMR1	fragile X mental retardation 1	2332	8170326	-0.273211	-5.54377	5.54498e-05	0.000308434	1
GSE75214	CMTM3	CKLF like MARVEL transmembrane domain containing 3	123920	7996318	0.702866	5.62899	5.54749e-05	0.000308522	1
GSE75214	RNGTT	RNA guanylyltransferase and 5'-phosphatase	8732	8128052	0.287962	5.2234	5.5518e-05	0.00030871	1
GSE75214	ZNF658B	zinc finger protein 658B (pseudogene)	401509	8161319	-0.348474	-5.93847	5.56054e-05	0.000309092	3
GSE75214	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit	2354	8029693	1.30309	5.45173	5.56388e-05	0.000309226	1
GSE75214	DECR2	2,4-dienoyl-CoA reductase 2, peroxisomal	26063	7991846	-0.339084	-5.2034	5.57435e-05	0.000309756	1
GSE75214	MIIP	migration and invasion inhibitory protein	60672	7897849	0.213853	5.4615	5.61699e-05	0.00031197	1
GSE75214	SMDT1	single-pass membrane protein with aspartate rich tail 1	91689	8073578	-0.294355	-5.30689	5.61947e-05	0.000312055	1
GSE75214	ZNF766	zinc finger protein 766	90321	8030899	-0.366352	-5.51616	5.63427e-05	0.000312825	1
GSE75214	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D	54866	7987565	-0.559627	-4.75195	5.64124e-05	0.000313134	1
GSE75214	FMNL2	formin like 2	114793	8045736	0.415468	5.72789	5.64172e-05	0.000313134	1
GSE75214	CD37	CD37 molecule	951	8030277	1.36458	5.57059	5.66588e-05	0.000314422	1
GSE75214	B2M	beta-2-microglobulin	567	7983360	0.236792	5.6974	5.66967e-05	0.00031458	1
GSE75214	SMUG1	single-strand-selective monofunctional uracil-DNA glycosylase 1	23583	7963741	-0.27045	-5.55409	5.68814e-05	0.000315552	1
GSE75214	GNA13	G protein subunit alpha 13	10672	8017711	-0.465225	-6.06509	5.69733e-05	0.000316009	1
GSE75214	LOC101059935	ankyrin repeat domain-containing protein 18A-like	101059935	8161415	-1.1026	-5.86297	5.699e-05	0.000316049	1
GSE75214	FBXO36	F-box protein 36	130888	8048889	-0.236502	-5.65156	5.71735e-05	0.000317014	1
GSE75214	DSCR10	Down syndrome critical region 10 (non-protein coding)	259234	8068578	-0.184469	-4.81115	5.72184e-05	0.00031721	1
GSE75214	ARL13B	ADP ribosylation factor like GTPase 13B	200894	8081115	0.427326	5.4112	5.72418e-05	0.000317287	1
GSE75214	HIST1H2BK	histone cluster 1, H2bk	85236	8068898	0.436794	5.43396	5.72949e-05	0.00031743	2
GSE75214	TMEM128	transmembrane protein 128	85013	8099099	-0.385103	-5.83263	5.72963e-05	0.00031743	1
GSE75214	CAPNS1	calpain small subunit 1	826	8028172	-0.273456	-4.97176	5.72787e-05	0.00031743	1
GSE75214	BATF3	basic leucine zipper ATF-like transcription factor 3	55509	7924166	0.288331	5.17465	5.74686e-05	0.000318324	1
GSE75214	ATAD1	ATPase family, AAA domain containing 1	84896	7934870	-0.345341	-5.70231	5.75474e-05	0.000318609	1
GSE75214	PXN	paxillin	5829	7967002	0.177416	4.47533	5.75471e-05	0.000318609	2
GSE75214	BTLA	B and T lymphocyte associated	151888	8089519	0.785151	5.13977	5.7793e-05	0.000319916	1
GSE75214	MAGEB3	MAGE family member B3	4114	8166613	-0.191863	-4.95329	5.78422e-05	0.000320135	1
GSE75214	CCNDBP1	cyclin D1 binding protein 1	23582	7983173	-0.438757	-6.07766	5.79428e-05	0.000320585	1
GSE75214	ZNF99	zinc finger protein 99	7652	8035836	-0.208904	-5.59073	5.82903e-05	0.0003224	1
GSE75214	CDCA5	cell division cycle associated 5	113130	7949364	0.454916	5.4648	5.85537e-05	0.000323695	1
GSE75214	ARHGEF25	Rho guanine nucleotide exchange factor 25	115557	7956551	0.16232	4.33987	5.86283e-05	0.000324054	1
GSE75214	PTCD3	pentatricopeptide repeat domain 3	55037	8043251	-0.232705	-4.78053	5.87256e-05	0.000324538	1
GSE75214	CDR2L	cerebellar degeneration related protein 2 like	30850	8009721	0.356351	5.5105	5.89563e-05	0.000325759	1
GSE75214	PRDX5	peroxiredoxin 5	25824	7940996	-0.409752	-5.32378	5.89792e-05	0.000325831	1
GSE75214	CA5B	carbonic anhydrase 5B	11238	8166184	0.386502	5.05978	5.90853e-05	0.000326363	1
GSE75214	ARHGEF3	Rho guanine nucleotide exchange factor 3	50650	8088247	0.920455	6.32451	5.92429e-05	0.00032707	1
GSE75214	HAGH	hydroxyacylglutathione hydrolase	3029	7998604	-0.246557	-5.78685	5.94048e-05	0.00032791	1
GSE75214	C9orf3	chromosome 9 open reading frame 3	84909	8156549	0.164662	4.75816	5.95426e-05	0.000328616	1
GSE75214	PDE9A	phosphodiesterase 9A	5152	8068833	-0.594356	-4.80496	5.95671e-05	0.000328642	1
GSE75214	NEB	nebulin	4703	8055711	0.19586	4.6779	5.9567e-05	0.000328642	1
GSE75214	LOC100287896	uncharacterized LOC100287896	100287896	7942520	-0.410975	-5.37189	5.95986e-05	0.000328707	1
GSE75214	TOR4A	torsin family 4 member A	54863	8159667	0.243964	4.82927	5.96454e-05	0.00032891	1
GSE75214	CTDSPL2	CTD small phosphatase like 2	51496	7983335	-0.377865	-5.45638	5.96602e-05	0.000328937	1
GSE75214	MANSC1	MANSC domain containing 1	54682	7961365	-0.386203	-4.66651	5.98119e-05	0.000329719	1
GSE75214	CCR10	C-C motif chemokine receptor 10	2826	8015681	0.420148	5.31992	5.98828e-05	0.000330055	1
GSE75214	TNNC2	troponin C2, fast skeletal type	7125	8066590	-0.337212	-5.7161	6.00093e-05	0.000330698	1
GSE75214	FFAR3	free fatty acid receptor 3	2865	8027856	0.329421	4.652	6.03744e-05	0.000332544	2
GSE75214	CALM3	calmodulin 3	808	8029831	0.260534	5.07563	6.04762e-05	0.00033305	1
GSE75214	UCHL1	ubiquitin C-terminal hydrolase L1	7345	8094778	0.334791	5.08638	6.07832e-05	0.000334685	1
GSE75214	FCHSD2	FCH and double SH3 domains 2	9873	7950248	0.723788	5.33212	6.08964e-05	0.000335253	1
GSE75214	CD58	CD58 molecule	965	7918902	-0.501593	-5.87946	6.10246e-05	0.000335903	1
GSE75214	SFXN4	sideroflexin 4	119559	7936641	-0.311402	-5.10268	6.10931e-05	0.000336169	1
GSE75214	CD226	CD226 molecule	10666	8023757	0.955717	5.76324	6.11159e-05	0.000336239	1
GSE75214	SERPINB1	serpin family B member 1	1992	8123598	0.628537	5.5491	6.12497e-05	0.000336919	1
GSE75214	NPY	neuropeptide Y	4852	8131919	-0.507344	-6.16984	6.15469e-05	0.000338442	1
GSE75214	LINC00528	long intergenic non-protein coding RNA 528	200298	8071134	0.452743	5.45714	6.17415e-05	0.000339456	1
GSE75214	CSTF2	cleavage stimulation factor subunit 2	1478	8168762	-0.401348	-5.46249	6.18905e-05	0.000340106	1
GSE75214	P2RY6	pyrimidinergic receptor P2Y6	5031	7942409	0.357113	5.1024	6.18883e-05	0.000340106	1
GSE75214	UBE2A	ubiquitin conjugating enzyme E2 A	7319	8169645	-0.704245	-6.17141	6.19467e-05	0.000340359	1
GSE75214	RAB8B	RAB8B, member RAS oncogene family	51762	7984112	1.17169	5.94408	6.19893e-05	0.00034048	1
GSE75214	C2CD4B	C2 calcium dependent domain containing 4B	388125	7989473	0.434531	5.74669	6.21301e-05	0.000341141	1
GSE75214	ZDHHC8	zinc finger DHHC-type containing 8	29801	8071339	0.150808	4.83679	6.219e-05	0.000341414	1
GSE75214	LHFP	lipoma HMGIC fusion partner	10186	7971150	1.24943	5.52558	6.22273e-05	0.000341562	1
GSE75214	MFSD3	major facilitator superfamily domain containing 3	113655	8148917	-0.345428	-5.32575	6.23584e-05	0.000342169	1
GSE75214	MARVELD1	MARVEL domain containing 1	83742	7929689	-0.376865	-5.4953	6.24654e-05	0.000342586	1
GSE75214	LINC01165	long intergenic non-protein coding RNA 1165	100128830	7937104	-0.318599	-5.34343	6.24953e-05	0.000342694	1
GSE75214	INSIG2	insulin induced gene 2	51141	8044766	0.323784	5.12553	6.26443e-05	0.000343454	1
GSE75214	NUP37	nucleoporin 37	79023	7965855	0.382923	5.14988	6.27316e-05	0.000343819	1
GSE75214	SET	SET nuclear proto-oncogene	6418	8158372	0.273334	5.20929	6.27461e-05	0.000343842	1
GSE75214	ALG14	ALG14, UDP-N-acetylglucosaminyltransferase subunit	199857	7917896	-0.36957	-5.2229	6.30175e-05	0.000345215	1
GSE75214	SNORA67	small nucleolar RNA, H/ACA box 67	26781	8004508	0.368997	4.88473	6.30829e-05	0.00034546	1
GSE75214	NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6	137682	8147424	-0.332893	-5.86773	6.30789e-05	0.00034546	1
GSE75214	CD300A	CD300a molecule	11314	8009653	0.612434	5.44837	6.33141e-05	0.000346669	1
GSE75214	FOXQ1	forkhead box Q1	94234	8116579	0.573738	5.72177	6.35115e-05	0.000347693	1
GSE75214	ACVR2B	activin A receptor type 2B	93	8078805	-0.303525	-5.76106	6.3538e-05	0.00034778	1
GSE75214	ITGB1BP1	integrin subunit beta 1 binding protein 1	9270	8050176	0.274794	5.18654	6.35656e-05	0.000347874	1
GSE75214	PPP4R3B	protein phosphatase 4 regulatory subunit 3B	57223	8052307	-0.264313	-5.51172	6.36558e-05	0.00034831	1
GSE75214	FIG4	FIG4 phosphoinositide 5-phosphatase	9896	8121429	-0.311972	-5.0856	6.38632e-05	0.00034933	1
GSE75214	INF2	inverted formin, FH2 and WH2 domain containing	64423	7977241	-0.248741	-4.64	6.38572e-05	0.00034933	2
GSE75214	RAB12	RAB12, member RAS oncogene family	201475	8020029	0.237646	4.90097	6.39979e-05	0.00035001	1
GSE75214	DPY19L3	dpy-19 like 3 (C. elegans)	147991	8027448	0.37517	5.58595	6.42746e-05	0.000351349	1
GSE75214	CDK16	cyclin dependent kinase 16	5127	8167103	-0.29421	-5.35906	6.42739e-05	0.000351349	1
GSE75214	LOC642947	uncharacterized LOC642947	642947	8156022	-0.876104	-6.04788	6.43806e-05	0.000351871	1
GSE75214	UTP6	UTP6, small subunit processome component	55813	8014081	0.259848	4.96024	6.44722e-05	0.000352256	1
GSE75214	MPRIP	myosin phosphatase Rho interacting protein	23164	8180362	0.190141	4.63165	6.44666e-05	0.000352256	2
GSE75214	CLEC12A	C-type lectin domain family 12 member A	160364	7953901	0.464319	4.85681	6.46099e-05	0.00035295	1
GSE75214	RB1	RB transcriptional corepressor 1	5925	7969017	0.338417	5.15467	6.46707e-05	0.000353166	1
GSE75214	CABLES1	Cdk5 and Abl enzyme substrate 1	91768	8020495	-0.600768	-5.75584	6.47998e-05	0.000353755	1
GSE75214	DNAL4	dynein axonemal light chain 4	10126	8076161	-0.192485	-4.57214	6.49667e-05	0.000354608	1
GSE75214	ABHD17C	abhydrolase domain containing 17C	58489	7985310	-0.414029	-5.25738	6.51155e-05	0.000355362	1
GSE75214	WASF1	WAS protein family member 1	8936	8128818	0.471192	5.58724	6.55351e-05	0.000357535	1
GSE75214	ATXN7L1	ataxin 7 like 1	222255	8142104	-0.324759	-5.6205	6.55977e-05	0.000357817	6
GSE75214	AKR1B10	aldo-keto reductase family 1 member B10	57016	8136336	-1.47294	-5.33056	6.58106e-05	0.000358891	1
GSE75214	ZNF358	zinc finger protein 358	140467	8025179	-0.289642	-5.42048	6.58161e-05	0.000358891	1
GSE75214	BEND4	BEN domain containing 4	389206	8100015	0.244473	4.98828	6.58545e-05	0.000359041	1
GSE75214	SNUPN	snurportin 1	10073	7990528	-0.283597	-5.23382	6.59708e-05	0.000359617	1
GSE75214	TMEM154	transmembrane protein 154	201799	8103226	1.31425	5.58743	6.60338e-05	0.000359901	1
GSE75214	TATDN1	TatD DNase domain containing 1	83940	8152759	-0.264811	-5.48535	6.61386e-05	0.000360354	2
GSE75214	NCKIPSD	NCK interacting protein with SH3 domain	51517	8087182	-0.208647	-5.35698	6.61562e-05	0.000360391	1
GSE75214	LUZP2	leucine zipper protein 2	338645	7939007	-0.320363	-5.89236	6.63551e-05	0.000361415	1
GSE75214	IL6R	interleukin 6 receptor	3570	7905789	-0.628494	-5.85638	6.66723e-05	0.000362965	1
GSE75214	NID2	nidogen 2	22795	7979133	0.919158	5.44403	6.68311e-05	0.000363769	1
GSE75214	RCOR3	REST corepressor 3	55758	7909529	-0.439199	-5.90448	6.69088e-05	0.000364133	1
GSE75214	MIR223	microRNA 223	407008	8167971	1.12007	5.08049	6.69994e-05	0.000364566	1
GSE75214	MYO19	myosin XIX	80179	8014454	-0.298647	-5.22717	6.70742e-05	0.000364854	1
GSE75214	FAM192A	family with sequence similarity 192 member A	80011	8001537	-0.289475	-5.2878	6.71667e-05	0.000365237	1
GSE75214	CAPN9	calpain 9	10753	7910466	-1.23459	-5.47568	6.72662e-05	0.000365719	1
GSE75214	DHX36	DEAH-box helicase 36	170506	8091562	0.29891	5.05427	6.74243e-05	0.000366517	1
GSE75214	ORAI1	ORAI calcium release-activated calcium modulator 1	84876	7959294	0.229049	5.60609	6.74351e-05	0.000366517	1
GSE75214	EDC4	enhancer of mRNA decapping 4	23644	7996685	-0.224215	-5.52473	6.79241e-05	0.000368994	1
GSE75214	RRP7BP	ribosomal RNA processing 7 homolog B, pseudogene	91695	8076463	-0.354261	-5.14619	6.79749e-05	0.00036921	2
GSE75214	LRRC7	leucine rich repeat containing 7	57554	7902235	-0.387583	-5.86858	6.80525e-05	0.000369571	1
GSE75214	BSDC1	BSD domain containing 1	55108	7914530	-0.264206	-5.65321	6.8149e-05	0.000369914	1
GSE75214	ZC3H11A	zinc finger CCCH-type containing 11A	9877	7908978	0.325576	4.94573	6.83001e-05	0.000370552	2
GSE75214	IGLON5	IgLON family member 5	402665	8030823	-0.310275	-4.81673	6.84014e-05	0.000371041	1
GSE75214	ITGB8	integrin subunit beta 8	3696	8131666	0.455855	4.81849	6.85162e-05	0.000371543	1
