patient_assignment	tissue_assignment	disease_assignment	celltype	gene_symbol	n_cells	sum_counts	detected_cells	detection_fraction	total_umi	log1p_cpm
U7	R	diseased	B:B4	IL1B	21	0	0	0	33055	0
U7	R	diseased	B:B4	IL7	21	0	0	0	33055	0
U7	R	diseased	B:B4	ITGAM	21	0	0	0	33055	0
U7	R	diseased	B:B4	ITGAX	21	1	1	0.047619	33055	0.264306
U7	R	diseased	B:B4	JAK1	21	9	7	0.333333	33055	1.31446
U7	R	diseased	B:B4	LYZ	21	0	0	0	33055	0
U7	R	diseased	B:B4	MAFB	21	0	0	0	33055	0
U7	R	diseased	B:B4	MAP1LC3B	21	5	5	0.238095	33055	0.92133
U7	R	diseased	B:B4	MAPK14	21	0	0	0	33055	0
U7	R	diseased	B:B4	NFKB1	21	1	1	0.047619	33055	0.264306
U7	R	diseased	B:B4	NLRP3	21	0	0	0	33055	0
U7	R	diseased	B:B4	OSM	21	0	0	0	33055	0
U7	R	diseased	B:B4	PARP1	21	4	4	0.190476	33055	0.79304
U7	R	diseased	B:B4	PIAS1	21	2	1	0.047619	33055	0.473156
U7	R	diseased	B:B4	PKM	21	7	6	0.285714	33055	1.13709
U7	R	diseased	B:B4	PRKAA1	21	1	1	0.047619	33055	0.264306
U7	R	diseased	B:B4	PTGS2	21	0	0	0	33055	0
U7	R	diseased	B:B4	RELA	21	3	3	0.142857	33055	0.645835
U7	R	diseased	B:B4	SH3KBP1	21	3	2	0.0952381	33055	0.645835
U7	R	diseased	B:B4	SMAD3	21	0	0	0	33055	0
U7	R	diseased	B:B4	SOD1	21	2	2	0.0952381	33055	0.473156
U7	R	diseased	B:B4	STAT3	21	5	4	0.190476	33055	0.92133
U7	R	diseased	B:B4	STAT5A	21	0	0	0	33055	0
U7	R	diseased	B:B4	SYK	21	3	3	0.142857	33055	0.645835
U7	R	diseased	B:B4	TLR4	21	0	0	0	33055	0
U7	R	diseased	B:B4	TNF	21	5	5	0.238095	33055	0.92133
U7	R	diseased	B:B5	ACTA2	12	0	0	0	24211	0
U7	R	diseased	B:B5	AHR	12	2	2	0.166667	24211	0.602167
U7	R	diseased	B:B5	AKT1	12	0	0	0	24211	0
U7	R	diseased	B:B5	ARNTL	12	0	0	0	24211	0
U7	R	diseased	B:B5	BCL6	12	0	0	0	24211	0
U7	R	diseased	B:B5	BECN1	12	3	3	0.25	24211	0.806077
U7	R	diseased	B:B5	BLNK	12	2	2	0.166667	24211	0.602167
U7	R	diseased	B:B5	BRD4	12	2	2	0.166667	24211	0.602167
U7	R	diseased	B:B5	CAT	12	2	2	0.166667	24211	0.602167
U7	R	diseased	B:B5	CD4	12	0	0	0	24211	0
U7	R	diseased	B:B5	CD86	12	4	3	0.25	24211	0.975367
U7	R	diseased	B:B5	CREB1	12	2	2	0.166667	24211	0.602167
U7	R	diseased	B:B5	CTNNB1	12	1	1	0.0833333	24211	0.34574
U7	R	diseased	B:B5	DNMT1	12	0	0	0	24211	0
U7	R	diseased	B:B5	FOXP3	12	0	0	0	24211	0
U7	R	diseased	B:B5	GABPA	12	2	2	0.166667	24211	0.602167
U7	R	diseased	B:B5	HIF1A	12	1	1	0.0833333	24211	0.34574
U7	R	diseased	B:B5	HMOX1	12	3	3	0.25	24211	0.806077
U7	R	diseased	B:B5	ICAM1	12	0	0	0	24211	0
U7	R	diseased	B:B5	IFNG	12	0	0	0	24211	0
U7	R	diseased	B:B5	IL15	12	0	0	0	24211	0
U7	R	diseased	B:B5	IL1B	12	0	0	0	24211	0
U7	R	diseased	B:B5	IL7	12	0	0	0	24211	0
U7	R	diseased	B:B5	ITGAM	12	0	0	0	24211	0
U7	R	diseased	B:B5	ITGAX	12	8	5	0.416667	24211	1.45961
U7	R	diseased	B:B5	JAK1	12	10	6	0.5	24211	1.63517
U7	R	diseased	B:B5	LYZ	12	0	0	0	24211	0
U7	R	diseased	B:B5	MAFB	12	0	0	0	24211	0
U7	R	diseased	B:B5	MAP1LC3B	12	8	5	0.416667	24211	1.45961
U7	R	diseased	B:B5	MAPK14	12	0	0	0	24211	0
U7	R	diseased	B:B5	NFKB1	12	0	0	0	24211	0
U7	R	diseased	B:B5	NLRP3	12	0	0	0	24211	0
U7	R	diseased	B:B5	OSM	12	0	0	0	24211	0
U7	R	diseased	B:B5	PARP1	12	12	8	0.666667	24211	1.78447
U7	R	diseased	B:B5	PIAS1	12	2	2	0.166667	24211	0.602167
U7	R	diseased	B:B5	PKM	12	5	5	0.416667	24211	1.12011
U7	R	diseased	B:B5	PRKAA1	12	3	3	0.25	24211	0.806077
U7	R	diseased	B:B5	PTGS2	12	0	0	0	24211	0
U7	R	diseased	B:B5	RELA	12	1	1	0.0833333	24211	0.34574
U7	R	diseased	B:B5	SH3KBP1	12	5	5	0.416667	24211	1.12011
U7	R	diseased	B:B5	SMAD3	12	1	1	0.0833333	24211	0.34574
U7	R	diseased	B:B5	SOD1	12	2	2	0.166667	24211	0.602167
U7	R	diseased	B:B5	STAT3	12	8	8	0.666667	24211	1.45961
U7	R	diseased	B:B5	STAT5A	12	1	1	0.0833333	24211	0.34574
U7	R	diseased	B:B5	SYK	12	9	5	0.416667	24211	1.55124
U7	R	diseased	B:B5	TLR4	12	0	0	0	24211	0
U7	R	diseased	B:B5	TNF	12	3	2	0.166667	24211	0.806077
U7	R	diseased	B:B7	ACTA2	8	0	0	0	20887	0
U7	R	diseased	B:B7	AHR	8	0	0	0	20887	0
U7	R	diseased	B:B7	AKT1	8	0	0	0	20887	0
U7	R	diseased	B:B7	ARNTL	8	0	0	0	20887	0
U7	R	diseased	B:B7	BCL6	8	0	0	0	20887	0
U7	R	diseased	B:B7	BECN1	8	0	0	0	20887	0
U7	R	diseased	B:B7	BLNK	8	2	2	0.25	20887	0.671685
U7	R	diseased	B:B7	BRD4	8	0	0	0	20887	0
U7	R	diseased	B:B7	CAT	8	0	0	0	20887	0
U7	R	diseased	B:B7	CD4	8	0	0	0	20887	0
U7	R	diseased	B:B7	CD86	8	0	0	0	20887	0
U7	R	diseased	B:B7	CREB1	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	CTNNB1	8	0	0	0	20887	0
U7	R	diseased	B:B7	DNMT1	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	FOXP3	8	0	0	0	20887	0
U7	R	diseased	B:B7	GABPA	8	0	0	0	20887	0
U7	R	diseased	B:B7	HIF1A	8	0	0	0	20887	0
U7	R	diseased	B:B7	HMOX1	8	0	0	0	20887	0
U7	R	diseased	B:B7	ICAM1	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	IFNG	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	IL15	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	IL1B	8	0	0	0	20887	0
U7	R	diseased	B:B7	IL7	8	0	0	0	20887	0
U7	R	diseased	B:B7	ITGAM	8	0	0	0	20887	0
U7	R	diseased	B:B7	ITGAX	8	0	0	0	20887	0
U7	R	diseased	B:B7	JAK1	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	LYZ	8	0	0	0	20887	0
U7	R	diseased	B:B7	MAFB	8	0	0	0	20887	0
U7	R	diseased	B:B7	MAP1LC3B	8	2	2	0.25	20887	0.671685
U7	R	diseased	B:B7	MAPK14	8	0	0	0	20887	0
U7	R	diseased	B:B7	NFKB1	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	NLRP3	8	0	0	0	20887	0
U7	R	diseased	B:B7	OSM	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	PARP1	8	0	0	0	20887	0
U7	R	diseased	B:B7	PIAS1	8	0	0	0	20887	0
U7	R	diseased	B:B7	PKM	8	0	0	0	20887	0
U7	R	diseased	B:B7	PRKAA1	8	0	0	0	20887	0
U7	R	diseased	B:B7	PTGS2	8	0	0	0	20887	0
U7	R	diseased	B:B7	RELA	8	0	0	0	20887	0
U7	R	diseased	B:B7	SH3KBP1	8	0	0	0	20887	0
U7	R	diseased	B:B7	SMAD3	8	0	0	0	20887	0
U7	R	diseased	B:B7	SOD1	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	STAT3	8	2	2	0.25	20887	0.671685
U7	R	diseased	B:B7	STAT5A	8	0	0	0	20887	0
U7	R	diseased	B:B7	SYK	8	1	1	0.125	20887	0.391208
U7	R	diseased	B:B7	TLR4	8	0	0	0	20887	0
U7	R	diseased	B:B7	TNF	8	0	0	0	20887	0
U7	R	diseased	B:B8	ACTA2	34	0	0	0	56770	0
U7	R	diseased	B:B8	AHR	34	0	0	0	56770	0
U7	R	diseased	B:B8	AKT1	34	1	1	0.0294118	56770	0.162246
U7	R	diseased	B:B8	ARNTL	34	0	0	0	56770	0
U7	R	diseased	B:B8	BCL6	34	4	4	0.117647	56770	0.533329
U7	R	diseased	B:B8	BECN1	34	5	5	0.147059	56770	0.631669
U7	R	diseased	B:B8	BLNK	34	8	7	0.205882	56770	0.879293
U7	R	diseased	B:B8	BRD4	34	7	6	0.176471	56770	0.803366
U7	R	diseased	B:B8	CAT	34	0	0	0	56770	0
U7	R	diseased	B:B8	CD4	34	0	0	0	56770	0
U7	R	diseased	B:B8	CD86	34	2	2	0.0588235	56770	0.301806
U7	R	diseased	B:B8	CREB1	34	6	6	0.176471	56770	0.721198
U7	R	diseased	B:B8	CTNNB1	34	2	2	0.0588235	56770	0.301806
U7	R	diseased	B:B8	DNMT1	34	1	1	0.0294118	56770	0.162246
U7	R	diseased	B:B8	FOXP3	34	0	0	0	56770	0
U7	R	diseased	B:B8	GABPA	34	0	0	0	56770	0
U7	R	diseased	B:B8	HIF1A	34	10	8	0.235294	56770	1.01577
U7	R	diseased	B:B8	HMOX1	34	0	0	0	56770	0
U7	R	diseased	B:B8	ICAM1	34	1	1	0.0294118	56770	0.162246
U7	R	diseased	B:B8	IFNG	34	1	1	0.0294118	56770	0.162246
U7	R	diseased	B:B8	IL15	34	1	1	0.0294118	56770	0.162246
U7	R	diseased	B:B8	IL1B	34	0	0	0	56770	0
U7	R	diseased	B:B8	IL7	34	2	2	0.0588235	56770	0.301806
U7	R	diseased	B:B8	ITGAM	34	0	0	0	56770	0
U7	R	diseased	B:B8	ITGAX	34	0	0	0	56770	0
U7	R	diseased	B:B8	JAK1	34	13	11	0.323529	56770	1.19087
U7	R	diseased	B:B8	LYZ	34	0	0	0	56770	0
U7	R	diseased	B:B8	MAFB	34	0	0	0	56770	0
U7	R	diseased	B:B8	MAP1LC3B	34	17	15	0.441176	56770	1.38493
U7	R	diseased	B:B8	MAPK14	34	2	2	0.0588235	56770	0.301806
U7	R	diseased	B:B8	NFKB1	34	2	2	0.0588235	56770	0.301806
U7	R	diseased	B:B8	NLRP3	34	0	0	0	56770	0
U7	R	diseased	B:B8	OSM	34	0	0	0	56770	0
U7	R	diseased	B:B8	PARP1	34	8	7	0.205882	56770	0.879293
U7	R	diseased	B:B8	PIAS1	34	6	5	0.147059	56770	0.721198
U7	R	diseased	B:B8	PKM	34	5	5	0.147059	56770	0.631669
U7	R	diseased	B:B8	PRKAA1	34	0	0	0	56770	0
U7	R	diseased	B:B8	PTGS2	34	0	0	0	56770	0
U7	R	diseased	B:B8	RELA	34	0	0	0	56770	0
U7	R	diseased	B:B8	SH3KBP1	34	5	5	0.147059	56770	0.631669
U7	R	diseased	B:B8	SMAD3	34	3	3	0.0882353	56770	0.424253
U7	R	diseased	B:B8	SOD1	34	6	6	0.176471	56770	0.721198
U7	R	diseased	B:B8	STAT3	34	10	7	0.205882	56770	1.01577
U7	R	diseased	B:B8	STAT5A	34	0	0	0	56770	0
U7	R	diseased	B:B8	SYK	34	5	4	0.117647	56770	0.631669
U7	R	diseased	B:B8	TLR4	34	0	0	0	56770	0
U7	R	diseased	B:B8	TNF	34	7	5	0.147059	56770	0.803366
U7	R	diseased	M/DC	ACTA2	33	1	1	0.030303	122294	0.0785987
U7	R	diseased	M/DC	AHR	33	41	26	0.787879	122294	1.47077
U7	R	diseased	M/DC	AKT1	33	5	4	0.121212	122294	0.342774
U7	R	diseased	M/DC	ARNTL	33	3	3	0.0909091	122294	0.219385
U7	R	diseased	M/DC	BCL6	33	3	3	0.0909091	122294	0.219385
U7	R	diseased	M/DC	BECN1	33	7	5	0.151515	122294	0.452597
U7	R	diseased	M/DC	BLNK	33	0	0	0	122294	0
U7	R	diseased	M/DC	BRD4	33	19	18	0.545455	122294	0.937517
U7	R	diseased	M/DC	CAT	33	14	12	0.363636	122294	0.763038
U7	R	diseased	M/DC	CD4	33	14	10	0.30303	122294	0.763038
U7	R	diseased	M/DC	CD86	33	20	13	0.393939	122294	0.969036
U7	R	diseased	M/DC	CREB1	33	6	5	0.151515	122294	0.399193
U7	R	diseased	M/DC	CTNNB1	33	13	11	0.333333	122294	0.724167
U7	R	diseased	M/DC	DNMT1	33	8	7	0.212121	122294	0.503294
U7	R	diseased	M/DC	FOXP3	33	0	0	0	122294	0
U7	R	diseased	M/DC	GABPA	33	3	3	0.0909091	122294	0.219385
U7	R	diseased	M/DC	HIF1A	33	29	18	0.545455	122294	1.21531
U7	R	diseased	M/DC	HMOX1	33	3	3	0.0909091	122294	0.219385
U7	R	diseased	M/DC	ICAM1	33	38	19	0.575758	122294	1.41276
U7	R	diseased	M/DC	IFNG	33	0	0	0	122294	0
U7	R	diseased	M/DC	IL15	33	1	1	0.030303	122294	0.0785987
U7	R	diseased	M/DC	IL1B	33	250	30	0.909091	122294	3.06538
U7	R	diseased	M/DC	IL7	33	1	1	0.030303	122294	0.0785987
U7	R	diseased	M/DC	ITGAM	33	5	4	0.121212	122294	0.342774
U7	R	diseased	M/DC	ITGAX	33	21	18	0.545455	122294	0.999592
U7	R	diseased	M/DC	JAK1	33	22	13	0.393939	122294	1.02924
U7	R	diseased	M/DC	LYZ	33	837	33	1	122294	4.24049
U7	R	diseased	M/DC	MAFB	33	8	7	0.212121	122294	0.503294
U7	R	diseased	M/DC	MAP1LC3B	33	29	20	0.606061	122294	1.21531
U7	R	diseased	M/DC	MAPK14	33	3	3	0.0909091	122294	0.219385
U7	R	diseased	M/DC	NFKB1	33	17	15	0.454545	122294	0.871332
U7	R	diseased	M/DC	NLRP3	33	22	14	0.424242	122294	1.02924
U7	R	diseased	M/DC	OSM	33	4	2	0.0606061	122294	0.282982
U7	R	diseased	M/DC	PARP1	33	9	7	0.212121	122294	0.551544
U7	R	diseased	M/DC	PIAS1	33	3	3	0.0909091	122294	0.219385
U7	R	diseased	M/DC	PKM	33	64	25	0.757576	122294	1.8299
U7	R	diseased	M/DC	PRKAA1	33	1	1	0.030303	122294	0.0785987
U7	R	diseased	M/DC	PTGS2	33	17	14	0.424242	122294	0.871332
U7	R	diseased	M/DC	RELA	33	3	3	0.0909091	122294	0.219385
U7	R	diseased	M/DC	SH3KBP1	33	16	14	0.424242	122294	0.836521
U7	R	diseased	M/DC	SMAD3	33	3	3	0.0909091	122294	0.219385
U7	R	diseased	M/DC	SOD1	33	15	13	0.393939	122294	0.800454
U7	R	diseased	M/DC	STAT3	33	25	15	0.454545	122294	1.11326
U7	R	diseased	M/DC	STAT5A	33	7	7	0.212121	122294	0.452597
U7	R	diseased	M/DC	SYK	33	20	13	0.393939	122294	0.969036
U7	R	diseased	M/DC	TLR4	33	1	1	0.030303	122294	0.0785987
U7	R	diseased	M/DC	TNF	33	44	8	0.242424	122294	1.5256
U7	R	diseased	NK	ACTA2	40	1	1	0.025	80172	0.117545
U7	R	diseased	NK	AHR	40	18	8	0.2	80172	1.17717
U7	R	diseased	NK	AKT1	40	6	5	0.125	80172	0.558696
U7	R	diseased	NK	ARNTL	40	0	0	0	80172	0
U7	R	diseased	NK	BCL6	40	5	5	0.125	80172	0.484682
U7	R	diseased	NK	BECN1	40	4	4	0.1	80172	0.40475
U7	R	diseased	NK	BLNK	40	0	0	0	80172	0
U7	R	diseased	NK	BRD4	40	8	8	0.2	80172	0.692074
U7	R	diseased	NK	CAT	40	9	8	0.2	80172	0.752635
U7	R	diseased	NK	CD4	40	0	0	0	80172	0
U7	R	diseased	NK	CD86	40	0	0	0	80172	0
U7	R	diseased	NK	CREB1	40	6	5	0.125	80172	0.558696
U7	R	diseased	NK	CTNNB1	40	12	11	0.275	80172	0.915003
U7	R	diseased	NK	DNMT1	40	5	5	0.125	80172	0.484682
U7	R	diseased	NK	FOXP3	40	1	1	0.025	80172	0.117545
U7	R	diseased	NK	GABPA	40	2	2	0.05	80172	0.222714
U7	R	diseased	NK	HIF1A	40	11	11	0.275	80172	0.863755
U7	R	diseased	NK	HMOX1	40	0	0	0	80172	0
U7	R	diseased	NK	ICAM1	40	14	11	0.275	80172	1.01023
U7	R	diseased	NK	IFNG	40	65	17	0.425	80172	2.20911
U7	R	diseased	NK	IL15	40	1	1	0.025	80172	0.117545
U7	R	diseased	NK	IL1B	40	1	1	0.025	80172	0.117545
U7	R	diseased	NK	IL7	40	1	1	0.025	80172	0.117545
U7	R	diseased	NK	ITGAM	40	4	3	0.075	80172	0.40475
U7	R	diseased	NK	ITGAX	40	2	2	0.05	80172	0.222714
U7	R	diseased	NK	JAK1	40	36	21	0.525	80172	1.70299
U7	R	diseased	NK	LYZ	40	0	0	0	80172	0
U7	R	diseased	NK	MAFB	40	1	1	0.025	80172	0.117545
U7	R	diseased	NK	MAP1LC3B	40	30	16	0.4	80172	1.55645
U7	R	diseased	NK	MAPK14	40	2	2	0.05	80172	0.222714
U7	R	diseased	NK	NFKB1	40	8	7	0.175	80172	0.692074
U7	R	diseased	NK	NLRP3	40	0	0	0	80172	0
U7	R	diseased	NK	OSM	40	0	0	0	80172	0
U7	R	diseased	NK	PARP1	40	9	8	0.2	80172	0.752635
U7	R	diseased	NK	PIAS1	40	7	6	0.15	80172	0.627607
U7	R	diseased	NK	PKM	40	21	16	0.4	80172	1.2863
U7	R	diseased	NK	PRKAA1	40	4	4	0.1	80172	0.40475
U7	R	diseased	NK	PTGS2	40	0	0	0	80172	0
U7	R	diseased	NK	RELA	40	3	3	0.075	80172	0.317868
U7	R	diseased	NK	SH3KBP1	40	11	9	0.225	80172	0.863755
U7	R	diseased	NK	SMAD3	40	3	3	0.075	80172	0.317868
U7	R	diseased	NK	SOD1	40	20	15	0.375	80172	1.25123
U7	R	diseased	NK	STAT3	40	24	17	0.425	80172	1.38468
U7	R	diseased	NK	STAT5A	40	1	1	0.025	80172	0.117545
U7	R	diseased	NK	SYK	40	4	4	0.1	80172	0.40475
U7	R	diseased	NK	TLR4	40	0	0	0	80172	0
U7	R	diseased	NK	TNF	40	24	11	0.275	80172	1.38468
U7	R	diseased	T	ACTA2	559	2	2	0.00357782	883624	0.0223817
U7	R	diseased	T	AHR	559	103	90	0.161002	883624	0.772722
U7	R	diseased	T	AKT1	559	13	12	0.0214669	883624	0.137256
U7	R	diseased	T	ARNTL	559	25	24	0.0429338	883624	0.249143
U7	R	diseased	T	BCL6	559	19	19	0.0339893	883624	0.194763
U7	R	diseased	T	BECN1	559	44	43	0.0769231	883624	0.404097
U7	R	diseased	T	BLNK	559	6	5	0.00894454	883624	0.0656961
U7	R	diseased	T	BRD4	559	73	69	0.123435	883624	0.602206
U7	R	diseased	T	CAT	559	29	27	0.0483005	883624	0.28382
U7	R	diseased	T	CD4	559	54	49	0.0876565	883624	0.476929
U7	R	diseased	T	CD86	559	1	1	0.00178891	883624	0.0112535
U7	R	diseased	T	CREB1	559	39	35	0.0626118	883624	0.36559
U7	R	diseased	T	CTNNB1	559	35	33	0.059034	883624	0.33368
U7	R	diseased	T	DNMT1	559	54	50	0.0894454	883624	0.476929
U7	R	diseased	T	FOXP3	559	37	28	0.0500894	883624	0.349762
U7	R	diseased	T	GABPA	559	19	18	0.0322004	883624	0.194763
U7	R	diseased	T	HIF1A	559	107	93	0.166369	883624	0.79341
U7	R	diseased	T	HMOX1	559	2	1	0.00178891	883624	0.0223817
U7	R	diseased	T	ICAM1	559	50	37	0.0661896	883624	0.44843
U7	R	diseased	T	IFNG	559	142	60	0.107335	883624	0.958207
U7	R	diseased	T	IL15	559	4	4	0.00715564	883624	0.0442734
U7	R	diseased	T	IL1B	559	4	1	0.00178891	883624	0.0442734
U7	R	diseased	T	IL7	559	2	2	0.00357782	883624	0.0223817
U7	R	diseased	T	ITGAM	559	2	2	0.00357782	883624	0.0223817
U7	R	diseased	T	ITGAX	559	2	2	0.00357782	883624	0.0223817
U7	R	diseased	T	JAK1	559	266	199	0.355993	883624	1.38887
U7	R	diseased	T	LYZ	559	24	3	0.00536673	883624	0.240283
U7	R	diseased	T	MAFB	559	0	0	0	883624	0
U7	R	diseased	T	MAP1LC3B	559	169	144	0.257603	883624	1.06904
U7	R	diseased	T	MAPK14	559	8	7	0.0125224	883624	0.0866695
U7	R	diseased	T	NFKB1	559	48	42	0.0751342	883624	0.43387
U7	R	diseased	T	NLRP3	559	5	5	0.00894454	883624	0.0550422
U7	R	diseased	T	OSM	559	8	8	0.0143113	883624	0.0866695
U7	R	diseased	T	PARP1	559	59	57	0.101968	883624	0.511448
U7	R	diseased	T	PIAS1	559	98	93	0.166369	883624	0.746247
U7	R	diseased	T	PKM	559	163	120	0.214669	883624	1.04545
U7	R	diseased	T	PRKAA1	559	27	27	0.0483005	883624	0.266632
U7	R	diseased	T	PTGS2	559	0	0	0	883624	0
U7	R	diseased	T	RELA	559	39	37	0.0661896	883624	0.36559
U7	R	diseased	T	SH3KBP1	559	105	93	0.166369	883624	0.78312
U7	R	diseased	T	SMAD3	559	12	12	0.0214669	883624	0.127341
U7	R	diseased	T	SOD1	559	275	210	0.375671	883624	1.41395
U7	R	diseased	T	STAT3	559	289	214	0.382826	883624	1.45176
U7	R	diseased	T	STAT5A	559	44	42	0.0751342	883624	0.404097
U7	R	diseased	T	SYK	559	2	2	0.00357782	883624	0.0223817
U7	R	diseased	T	TLR4	559	0	0	0	883624	0
U7	R	diseased	T	TNF	559	108	65	0.116279	883624	0.798515
U7	R	diseased	T:T1	ACTA2	96	0	0	0	124844	0
U7	R	diseased	T:T1	AHR	96	15	14	0.145833	124844	0.789139
U7	R	diseased	T:T1	AKT1	96	0	0	0	124844	0
U7	R	diseased	T:T1	ARNTL	96	2	2	0.0208333	124844	0.148592
U7	R	diseased	T:T1	BCL6	96	1	1	0.0104167	124844	0.0770536
U7	R	diseased	T:T1	BECN1	96	3	3	0.03125	124844	0.215353
U7	R	diseased	T:T1	BLNK	96	2	2	0.0208333	124844	0.148592
U7	R	diseased	T:T1	BRD4	96	5	5	0.0520833	124844	0.336829
U7	R	diseased	T:T1	CAT	96	11	9	0.09375	124844	0.631857
U7	R	diseased	T:T1	CD4	96	8	8	0.0833333	124844	0.495184
U7	R	diseased	T:T1	CD86	96	0	0	0	124844	0
U7	R	diseased	T:T1	CREB1	96	6	6	0.0625	124844	0.392447
U7	R	diseased	T:T1	CTNNB1	96	10	8	0.0833333	124844	0.588342
U7	R	diseased	T:T1	DNMT1	96	8	8	0.0833333	124844	0.495184
U7	R	diseased	T:T1	FOXP3	96	0	0	0	124844	0
U7	R	diseased	T:T1	GABPA	96	1	1	0.0104167	124844	0.0770536
U7	R	diseased	T:T1	HIF1A	96	10	10	0.104167	124844	0.588342
U7	R	diseased	T:T1	HMOX1	96	0	0	0	124844	0
U7	R	diseased	T:T1	ICAM1	96	6	5	0.0520833	124844	0.392447
U7	R	diseased	T:T1	IFNG	96	5	4	0.0416667	124844	0.336829
U7	R	diseased	T:T1	IL15	96	0	0	0	124844	0
U7	R	diseased	T:T1	IL1B	96	4	1	0.0104167	124844	0.277935
U7	R	diseased	T:T1	IL7	96	0	0	0	124844	0
U7	R	diseased	T:T1	ITGAM	96	0	0	0	124844	0
U7	R	diseased	T:T1	ITGAX	96	0	0	0	124844	0
U7	R	diseased	T:T1	JAK1	96	25	22	0.229167	124844	1.09944
U7	R	diseased	T:T1	LYZ	96	22	1	0.0104167	124844	1.01603
U7	R	diseased	T:T1	MAFB	96	0	0	0	124844	0
U7	R	diseased	T:T1	MAP1LC3B	96	22	19	0.197917	124844	1.01603
U7	R	diseased	T:T1	MAPK14	96	1	1	0.0104167	124844	0.0770536
U7	R	diseased	T:T1	NFKB1	96	5	4	0.0416667	124844	0.336829
U7	R	diseased	T:T1	NLRP3	96	0	0	0	124844	0
U7	R	diseased	T:T1	OSM	96	1	1	0.0104167	124844	0.0770536
U7	R	diseased	T:T1	PARP1	96	6	6	0.0625	124844	0.392447
U7	R	diseased	T:T1	PIAS1	96	15	14	0.145833	124844	0.789139
U7	R	diseased	T:T1	PKM	96	15	15	0.15625	124844	0.789139
U7	R	diseased	T:T1	PRKAA1	96	3	3	0.03125	124844	0.215353
U7	R	diseased	T:T1	PTGS2	96	0	0	0	124844	0
U7	R	diseased	T:T1	RELA	96	7	7	0.0729167	124844	0.445134
U7	R	diseased	T:T1	SH3KBP1	96	17	15	0.15625	124844	0.859381
U7	R	diseased	T:T1	SMAD3	96	3	3	0.03125	124844	0.215353
U7	R	diseased	T:T1	SOD1	96	28	23	0.239583	124844	1.17644
U7	R	diseased	T:T1	STAT3	96	25	21	0.21875	124844	1.09944
U7	R	diseased	T:T1	STAT5A	96	5	5	0.0520833	124844	0.336829
U7	R	diseased	T:T1	SYK	96	0	0	0	124844	0
U7	R	diseased	T:T1	TLR4	96	0	0	0	124844	0
U7	R	diseased	T:T1	TNF	96	16	14	0.145833	124844	0.824877
U7	R	diseased	T:T10	ACTA2	79	1	1	0.0126582	120680	0.0796092
U7	R	diseased	T:T10	AHR	79	4	3	0.0379747	120680	0.286272
U7	R	diseased	T:T10	AKT1	79	0	0	0	120680	0
U7	R	diseased	T:T10	ARNTL	79	3	3	0.0379747	120680	0.222016
U7	R	diseased	T:T10	BCL6	79	5	5	0.0632911	120680	0.346648
U7	R	diseased	T:T10	BECN1	79	5	5	0.0632911	120680	0.346648
U7	R	diseased	T:T10	BLNK	79	0	0	0	120680	0
U7	R	diseased	T:T10	BRD4	79	13	12	0.151899	120680	0.731035
U7	R	diseased	T:T10	CAT	79	2	2	0.0253165	120680	0.153345
U7	R	diseased	T:T10	CD4	79	2	2	0.0253165	120680	0.153345
U7	R	diseased	T:T10	CD86	79	0	0	0	120680	0
U7	R	diseased	T:T10	CREB1	79	6	5	0.0632911	120680	0.403585
U7	R	diseased	T:T10	CTNNB1	79	2	2	0.0253165	120680	0.153345
U7	R	diseased	T:T10	DNMT1	79	7	7	0.0886076	120680	0.457454
U7	R	diseased	T:T10	FOXP3	79	0	0	0	120680	0
U7	R	diseased	T:T10	GABPA	79	2	2	0.0253165	120680	0.153345
U7	R	diseased	T:T10	HIF1A	79	15	13	0.164557	120680	0.807795
U7	R	diseased	T:T10	HMOX1	79	0	0	0	120680	0
U7	R	diseased	T:T10	ICAM1	79	15	11	0.139241	120680	0.807795
U7	R	diseased	T:T10	IFNG	79	75	33	0.417722	120680	1.97613
U7	R	diseased	T:T10	IL15	79	1	1	0.0126582	120680	0.0796092
U7	R	diseased	T:T10	IL1B	79	0	0	0	120680	0
U7	R	diseased	T:T10	IL7	79	0	0	0	120680	0
U7	R	diseased	T:T10	ITGAM	79	1	1	0.0126582	120680	0.0796092
U7	R	diseased	T:T10	ITGAX	79	2	2	0.0253165	120680	0.153345
U7	R	diseased	T:T10	JAK1	79	38	27	0.341772	120680	1.42282
U7	R	diseased	T:T10	LYZ	79	1	1	0.0126582	120680	0.0796092
U7	R	diseased	T:T10	MAFB	79	0	0	0	120680	0
U7	R	diseased	T:T10	MAP1LC3B	79	29	25	0.316456	120680	1.22467
U7	R	diseased	T:T10	MAPK14	79	1	1	0.0126582	120680	0.0796092
U7	R	diseased	T:T10	NFKB1	79	2	1	0.0126582	120680	0.153345
U7	R	diseased	T:T10	NLRP3	79	0	0	0	120680	0
