accession	probe_id	gene_symbol	gene_title	gene_id	n_case	n_control	mean_case	mean_control	log2fc	t_stat	p_value	fdr
GSE87466	216595_PM_at	FAM186A	family with sequence similarity 186 member A	121006	87	21	6.41454	7.1356	-0.72105	-4.23954	0.000160142	0.000985559
GSE87466	216476_PM_at	LOC650293	seven transmembrane helix receptor	650293	87	21	3.19732	3.34814	-0.15082	-4.32298	0.00016015	0.000985559
GSE87466	219724_PM_s_at	TESPA1	thymocyte expressed, positive selection associated 1	9840	87	21	4.64946	4.29712	0.352333	4.08897	0.000160285	0.000986279
GSE87466	200967_PM_at	PPIB	peptidylprolyl isomerase B	5479	87	21	11.961	11.3759	0.585108	4.5155	0.000160564	0.000987885
GSE87466	240260_PM_at				87	21	4.64909	4.31482	0.334262	4.08532	0.000160984	0.000990357
GSE87466	1564413_PM_at				87	21	5.97824	6.21994	-0.241698	-4.31179	0.000161123	0.000991101
GSE87466	209846_PM_s_at	BTN3A2	butyrophilin subfamily 3 member A2	11118	87	21	9.12045	8.47528	0.645171	4.39603	0.000161177	0.000991322
GSE87466	121_PM_at	PAX8	paired box 8	7849	87	21	6.6107	7.19484	-0.584136	-4.445	0.000161248	0.000991573
GSE87466	238835_PM_at	AVPR1A	arginine vasopressin receptor 1A	552	87	21	3.33407	3.12931	0.204763	3.99193	0.000161254	0.000991573
GSE87466	201535_PM_at	UBL3	ubiquitin like 3	5412	87	21	8.77703	9.29957	-0.522536	-4.32623	0.00016128	0.000991621
GSE87466	201329_PM_s_at	ETS2	ETS proto-oncogene 2, transcription factor	2114	87	21	8.61397	8.15555	0.458422	4.29938	0.000161345	0.000991878
GSE87466	209406_PM_at	BAG2	BCL2 associated athanogene 2	9532	87	21	5.24627	4.81548	0.430797	4.22955	0.000161358	0.000991878
GSE87466	235641_PM_at	TRIB1	tribbles pseudokinase 1	10221	87	21	5.46294	4.92322	0.539718	4.13335	0.00016143	0.000992097
GSE87466	243756_PM_at				87	21	3.06183	2.93654	0.125295	3.96422	0.000161418	0.000992097
GSE87466	1570328_PM_s_at	LINC01620	long intergenic non-protein coding RNA 1620	140834	87	21	4.86487	5.06147	-0.1966	-4.22075	0.000161479	0.000992287
GSE87466	222912_PM_at	ARRB1	arrestin beta 1	408	87	21	8.21804	8.78422	-0.566175	-4.35329	0.000161609	0.000992974
GSE87466	210151_PM_s_at	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	8444	87	21	5.85442	5.56671	0.287709	4.16787	0.000161735	0.000993426
GSE87466	244750_PM_at				87	21	4.28524	4.53015	-0.244917	-4.24355	0.000161723	0.000993426
GSE87466	236861_PM_at				87	21	3.63291	3.80798	-0.175073	-4.24577	0.000161737	0.000993426
GSE87466	1561401_PM_at	LOC285627	uncharacterized LOC285627	285627	87	21	3.25876	3.42159	-0.162831	-4.36412	0.000161814	0.000993788
GSE87466	1566448_PM_at	CD6	CD6 molecule	923	87	21	4.78813	4.59181	0.196322	4.09399	0.000161858	0.000993946
GSE87466	224706_PM_at	KIAA2013	KIAA2013	90231	87	21	9.17471	9.57597	-0.401266	-4.31157	0.000161904	0.000994117
GSE87466	232034_PM_at	LINC00537	long intergenic non-protein coding RNA 537	203274	87	21	5.59207	4.99855	0.593521	4.30955	0.000162139	0.000995448
GSE87466	1554685_PM_a_at	CEMIP	cell migration inducing hyaluronan binding protein	57214	87	21	3.87852	4.10096	-0.222439	-4.35684	0.00016225	0.000996018
GSE87466	1557228_PM_at	EHBP1L1	EH domain binding protein 1 like 1	254102	87	21	5.7916	5.56748	0.224114	4.18334	0.000162319	0.00099633
GSE87466	202729_PM_s_at	LTBP1	latent transforming growth factor beta binding protein 1	4052	87	21	10.3428	9.96126	0.38157	4.17132	0.00016245	0.000997022
GSE87466	205925_PM_s_at	RAB3B	RAB3B, member RAS oncogene family	5865	87	21	4.69136	4.88886	-0.197506	-4.15562	0.000162529	0.000997395
GSE87466	1566256_PM_s_at	GPR180	G protein-coupled receptor 180	160897	87	21	5.42557	4.72191	0.703652	4.25487	0.000162572	0.000997547
GSE87466	237045_PM_at	FAM91A1	family with sequence similarity 91 member A1	157769	87	21	5.64528	5.84405	-0.198767	-4.27993	0.000162807	0.000998877
GSE87466	204940_PM_at	PLN	phospholamban	5350	87	21	3.45964	3.122	0.337637	3.99262	0.000162827	0.000998888
GSE87466	204816_PM_s_at	DHX34	DEAH-box helicase 34	9704	87	21	3.66804	3.87947	-0.21143	-4.36098	0.000163098	0.00100044
GSE87466	207203_PM_s_at	NR1I2	nuclear receptor subfamily 1 group I member 2	8856	87	21	4.49012	5.03302	-0.542897	-4.39363	0.000163164	0.00100073
GSE87466	227965_PM_at				87	21	7.07938	7.82492	-0.745541	-4.37787	0.000163291	0.0010014
GSE87466	226774_PM_at	FAM120B	family with sequence similarity 120B	84498	87	21	6.6033	6.95824	-0.354941	-4.22543	0.000163346	0.00100162
GSE87466	222312_PM_s_at				87	21	5.56275	6.28507	-0.722316	-4.33334	0.000163592	0.00100297
GSE87466	1555865_PM_at	TOLLIP-AS1	TOLLIP antisense RNA 1 (head to head)	255512	87	21	5.45861	6.04494	-0.586329	-4.40395	0.000163602	0.00100297
GSE87466	228617_PM_at	XAF1	XIAP associated factor 1	54739	87	21	9.52895	8.54989	0.979061	4.41879	0.000163778	0.00100393
GSE87466	243579_PM_at	MSI2	musashi RNA binding protein 2	124540	87	21	7.62695	7.01561	0.61134	4.46691	0.000163877	0.00100443
GSE87466	209498_PM_at	CEACAM1	carcinoembryonic antigen related cell adhesion molecule 1	634	87	21	11.2993	11.7635	-0.464116	-4.10776	0.000163996	0.00100504
GSE87466	205227_PM_at	IL1RAP	interleukin 1 receptor accessory protein	3556	87	21	4.90975	4.44513	0.464624	4.12378	0.000164139	0.00100581
GSE87466	234344_PM_at	LOC100288675	uncharacterized LOC100288675	100288675	87	21	8.28993	7.94645	0.343481	4.38851	0.000164226	0.00100623
GSE87466	1560604_PM_at				87	21	4.24228	4.48701	-0.24473	-4.36252	0.000164459	0.00100754
GSE87466	240466_PM_at				87	21	4.57971	4.9618	-0.382088	-4.26112	0.000164482	0.00100757
GSE87466	225082_PM_at	CPSF3	cleavage and polyadenylation specific factor 3	51692	87	21	10.0344	9.75664	0.277762	4.33184	0.000164584	0.00100808
GSE87466	230234_PM_at	FXN	frataxin	2395	87	21	4.71295	5.13609	-0.423142	-4.31848	0.000164711	0.00100875
GSE87466	230790_PM_x_at	FOXN3	forkhead box N3	1112	87	21	10.4468	10.7606	-0.31377	-4.3286	0.000164803	0.0010092
GSE87466	219719_PM_at	HIGD1B	HIG1 hypoxia inducible domain family member 1B	51751	87	21	5.92141	5.56281	0.358596	4.18136	0.000164915	0.00100977
GSE87466	224110_PM_at	PRO1804	uncharacterized LOC100133319	100133319	87	21	6.16056	6.9338	-0.773233	-4.36014	0.000165277	0.00101188
GSE87466	1562381_PM_at	HLA-F-AS1	HLA-F antisense RNA 1	285830	87	21	4.79535	5.11596	-0.320611	-4.33888	0.000165453	0.00101284
GSE87466	220518_PM_at	ABI3BP	ABI family member 3 binding protein	25890	87	21	3.3516	3.08985	0.261743	3.98001	0.000165559	0.00101338
GSE87466	229411_PM_at	PNCK	pregnancy up-regulated nonubiquitous CaM kinase	139728	87	21	6.13855	6.39819	-0.259639	-4.28482	0.000165599	0.00101351
GSE87466	215677_PM_s_at	BRF1	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit	2972	87	21	5.62409	5.88309	-0.258995	-4.25277	0.000165696	0.00101399
GSE87466	229068_PM_at	CCT5	chaperonin containing TCP1 subunit 5	22948	87	21	6.61855	6.9579	-0.339347	-4.2192	0.000165779	0.00101438
GSE87466	244088_PM_at				87	21	4.97576	5.23212	-0.256366	-4.28157	0.000165849	0.0010147
GSE87466	239031_PM_at	SSTR2	somatostatin receptor 2	6752	87	21	4.11434	4.49539	-0.381054	-4.34548	0.000165901	0.0010149
GSE87466	223679_PM_at	CTNNB1	catenin beta 1	1499	87	21	8.62623	8.05903	0.567194	4.36466	0.000165923	0.00101492
GSE87466	233441_PM_at	ONECUT2	one cut homeobox 2	9480	87	21	3.68298	3.80468	-0.121697	-4.08004	0.000166145	0.00101617
GSE87466	227874_PM_at	EMCN	endomucin	51705	87	21	7.27328	6.57371	0.699572	4.30635	0.00016618	0.00101627
GSE87466	213686_PM_at	VPS13A	vacuolar protein sorting 13 homolog A	23230	87	21	8.06169	8.6584	-0.596706	-4.42931	0.000166277	0.00101675
GSE87466	219370_PM_at	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate	56475	87	21	4.7171	5.01848	-0.301381	-4.27356	0.000166415	0.00101748
GSE87466	1558791_PM_at	FIRRE	firre intergenic repeating RNA element	286467	87	21	3.45244	3.5865	-0.134066	-4.26463	0.000166601	0.0010185
GSE87466	216431_PM_at				87	21	3.61899	3.81583	-0.196837	-4.20981	0.000166667	0.00101879
GSE87466	231412_PM_at				87	21	5.3559	5.03801	0.317889	4.19481	0.000166733	0.00101908
GSE87466	220363_PM_s_at	ELMO2	engulfment and cell motility 2	63916	87	21	5.69289	5.40792	0.284969	4.1624	0.000166791	0.00101932
GSE87466	242635_PM_s_at	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D	222236	87	21	6.61316	7.11323	-0.500072	-4.36118	0.000166949	0.00102017
GSE87466	1555573_PM_at				87	21	3.16986	3.02197	0.147893	3.98938	0.000166993	0.00102033
GSE87466	1561090_PM_at	LINC01538	long intergenic non-protein coding RNA 1538	400654	87	21	2.95411	3.07376	-0.119647	-4.28462	0.000167224	0.00102162
GSE87466	227587_PM_at	KRI1	KRI1 homolog	65095	87	21	9.7674	10.2977	-0.53028	-4.42599	0.000167376	0.00102232
GSE87466	215503_PM_at	SPINT3	serine peptidase inhibitor, Kunitz type 3	10816	87	21	3.47921	3.6888	-0.209587	-4.34488	0.000167366	0.00102232
GSE87466	238450_PM_at	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	5208	87	21	6.01409	6.72198	-0.707891	-4.2808	0.000167453	0.00102248
GSE87466	218224_PM_at	PNMA1	paraneoplastic Ma antigen 1	9240	87	21	9.41647	8.99896	0.417513	4.1662	0.000167429	0.00102248
GSE87466	41856_PM_at	UNC5B	unc-5 netrin receptor B	219699	87	21	5.36222	5.7057	-0.343485	-4.4395	0.000167477	0.00102248
GSE87466	220268_PM_at	AAMDC	adipogenesis associated Mth938 domain containing	28971	87	21	4.29283	4.4719	-0.179077	-4.29303	0.000167468	0.00102248
GSE87466	228956_PM_at	UGT8	UDP glycosyltransferase 8	7368	87	21	8.58202	9.237	-0.654989	-4.22442	0.000167615	0.0010231
GSE87466	210185_PM_at	CACNB1	calcium voltage-gated channel auxiliary subunit beta 1	782	87	21	6.84759	7.19016	-0.342577	-4.26942	0.000167598	0.0010231
GSE87466	238477_PM_at	KIF1C	kinesin family member 1C	10749	87	21	6.99394	7.49331	-0.499378	-4.44812	0.000167653	0.00102322
GSE87466	240153_PM_at	ILDR2	immunoglobulin like domain containing receptor 2	387597	87	21	3.52001	3.66927	-0.149255	-4.18118	0.000167947	0.0010249
GSE87466	213802_PM_at	PRSS12	protease, serine 12	8492	87	21	6.92034	7.45154	-0.5312	-4.16389	0.000168146	0.001026
GSE87466	202440_PM_s_at	ST5	suppression of tumorigenicity 5	6764	87	21	9.88125	9.36132	0.519926	4.41647	0.000168212	0.00102628
GSE87466	203453_PM_at	SCNN1A	sodium channel epithelial 1 alpha subunit	6337	87	21	10.4742	11.0872	-0.613005	-4.09478	0.000168685	0.00102906
GSE87466	234640_PM_x_at				87	21	6.7842	7.98989	-1.20569	-4.32442	0.000168754	0.00102936
GSE87466	236363_PM_at	LOC285378	uncharacterized LOC285378	285378	87	21	6.20242	6.5468	-0.344376	-4.3769	0.000168837	0.00102975
GSE87466	239695_PM_at	JAK1	Janus kinase 1	3716	87	21	5.74599	5.26679	0.479195	4.22964	0.000168956	0.00103036
GSE87466	229970_PM_at				87	21	6.31347	6.57709	-0.263624	-4.33832	0.000168976	0.00103037
GSE87466	1562720_PM_at	LOC101927286	uncharacterized LOC101927286	101927286	87	21	4.30421	4.53306	-0.228851	-4.37461	0.000169203	0.00103164
GSE87466	214209_PM_s_at	ABCB9	ATP binding cassette subfamily B member 9	23457	87	21	5.82937	6.31434	-0.484965	-4.38754	0.000169271	0.00103181
GSE87466	232117_PM_at	ZNF471	zinc finger protein 471	57573	87	21	3.96216	4.1646	-0.202438	-4.13003	0.000169288	0.00103181
GSE87466	1557620_PM_a_at	CCDC38	coiled-coil domain containing 38	120935	87	21	3.89732	4.06119	-0.163863	-4.20501	0.000169271	0.00103181
GSE87466	228543_PM_at	PET117	PET117 homolog	100303755	87	21	8.50076	8.80888	-0.308118	-4.22452	0.000169314	0.00103186
GSE87466	233179_PM_x_at	SIRT6	sirtuin 6	51548	87	21	7.70866	8.0718	-0.363147	-4.34585	0.000169401	0.00103227
GSE87466	226527_PM_at	RPRD2	regulation of nuclear pre-mRNA domain containing 2	23248	87	21	7.14432	7.46048	-0.31616	-4.24137	0.000169564	0.00103311
GSE87466	226925_PM_at	PXYLP1	2-phosphoxylose phosphatase 1	92370	87	21	7.50765	7.80508	-0.297433	-4.19715	0.000169576	0.00103311
GSE87466	212329_PM_at	SCAP	SREBF chaperone	22937	87	21	8.58033	9.17568	-0.595349	-4.46414	0.000169709	0.0010338
GSE87466	226408_PM_at	TEAD2	TEA domain transcription factor 2	8463	87	21	6.86572	6.34529	0.520433	4.37872	0.000169858	0.0010346
GSE87466	221027_PM_s_at	PLA2G12A	phospholipase A2 group XIIA	81579	87	21	8.02233	8.70295	-0.68062	-4.32762	0.000169981	0.00103523
GSE87466	219157_PM_at	KLHL2	kelch like family member 2	11275	87	21	10.2954	9.9523	0.343097	4.36684	0.000170029	0.00103541
GSE87466	227088_PM_at	PDE5A	phosphodiesterase 5A	8654	87	21	8.06483	8.59448	-0.529653	-4.22883	0.000170056	0.00103546
GSE87466	1558301_PM_a_at	EFCAB5	EF-hand calcium binding domain 5	374786	87	21	3.746	4.11814	-0.372138	-4.42673	0.00017008	0.00103549
GSE87466	221221_PM_s_at	KLHL3	kelch like family member 3	26249	87	21	7.24569	6.78189	0.463799	4.31785	0.000170163	0.00103588
GSE87466	244701_PM_at	LINC00856	long intergenic non-protein coding RNA 856	100132987	87	21	4.30091	4.53155	-0.230638	-4.28842	0.000170305	0.00103663
GSE87466	200879_PM_s_at	EPAS1	endothelial PAS domain protein 1	2034	87	21	4.46811	4.69708	-0.228971	-4.20829	0.000170377	0.00103695
GSE87466	1564672_PM_at				87	21	3.5114	3.61262	-0.101221	-4.08063	0.000170404	0.001037
GSE87466	229978_PM_at	SHISA9	shisa family member 9	729993	87	21	5.33572	5.5762	-0.240481	-4.26161	0.000170561	0.00103784
GSE87466	208631_PM_s_at	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	3030	87	21	10.3604	10.9266	-0.566215	-4.38646	0.000170744	0.00103878
GSE87466	207617_PM_at	DDX3X	DEAD-box helicase 3, X-linked	1654	87	21	5.00438	5.18044	-0.176061	-4.06412	0.000170754	0.00103878
GSE87466	235295_PM_at				87	21	5.90753	5.47097	0.436559	4.15328	0.000171147	0.00104106
GSE87466	1555470_PM_a_at	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F	9647	87	21	5.91579	6.17091	-0.255127	-4.1862	0.000171256	0.0010416
GSE87466	228294_PM_s_at	ZNF775	zinc finger protein 775	285971	87	21	5.81484	6.46622	-0.651379	-4.50894	0.000171302	0.00104177
GSE87466	203723_PM_at	ITPKB	inositol-trisphosphate 3-kinase B	3707	87	21	8.81277	8.24679	0.565984	4.28102	0.000171441	0.0010425
GSE87466	200906_PM_s_at	PALLD	palladin, cytoskeletal associated protein	23022	87	21	10.1292	9.54304	0.586122	4.32325	0.000171565	0.00104304
GSE87466	218985_PM_at	SLC2A8	solute carrier family 2 member 8	29988	87	21	7.19049	7.57692	-0.386434	-4.30985	0.000171569	0.00104304
GSE87466	233955_PM_x_at	CXXC5	CXXC finger protein 5	51523	87	21	7.92776	7.55528	0.372482	4.23113	0.000172142	0.00104641
GSE87466	201227_PM_s_at	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8	4714	87	21	11.9281	12.1391	-0.211004	-4.31365	0.000172376	0.00104772
GSE87466	37384_PM_at	PPM1F	protein phosphatase, Mg2+/Mn2+ dependent 1F	9647	87	21	7.55801	7.06057	0.497443	4.32414	0.000172401	0.00104775
GSE87466	224316_PM_at				87	21	7.8738	8.47163	-0.597831	-4.28912	0.000172783	0.00104996
GSE87466	206619_PM_at	DKK4	dickkopf WNT signaling pathway inhibitor 4	27121	87	21	5.18861	5.52545	-0.336838	-4.33983	0.000173072	0.0010516
GSE87466	213851_PM_at	TMEM110	transmembrane protein 110	375346	87	21	7.04519	6.6412	0.403985	4.35785	0.000173147	0.00105194
GSE87466	211424_PM_x_at	METTL7A	methyltransferase like 7A	25840	87	21	6.11593	6.54659	-0.43066	-4.35297	0.000173245	0.00105241
GSE87466	218453_PM_s_at	TMEM242	transmembrane protein 242	729515	87	21	6.73403	7.15623	-0.422203	-4.32353	0.000173265	0.00105242
GSE87466	231650_PM_s_at	SEZ6L	seizure related 6 homolog like	23544	87	21	3.33155	3.62225	-0.290701	-4.51033	0.000173331	0.0010527
GSE87466	243390_PM_at				87	21	3.07866	3.22493	-0.146274	-4.29837	0.000173465	0.0010534
GSE87466	213486_PM_at	COPG2IT1	COPG2 imprinted transcript 1 (non-protein coding)	53844	87	21	5.37347	6.14672	-0.773254	-4.39841	0.000173705	0.00105434
GSE87466	226874_PM_at	KLHL8	kelch like family member 8	57563	87	21	5.7929	6.30119	-0.508281	-4.21452	0.000173716	0.00105434
GSE87466	228505_PM_s_at	TMEM170A	transmembrane protein 170A	124491	87	21	6.5448	6.99889	-0.454095	-4.34207	0.000173694	0.00105434
GSE87466	215543_PM_s_at	LARGE1	LARGE xylosyl- and glucuronyltransferase 1	9215	87	21	9.00096	9.45431	-0.45335	-4.09813	0.000173673	0.00105434
GSE87466	1564887_PM_at				87	21	5.67772	5.96003	-0.282308	-4.3622	0.000173688	0.00105434
GSE87466	241355_PM_at	HR	hair growth associated	55806	87	21	5.79667	6.55951	-0.762841	-4.42906	0.000173748	0.00105442
GSE87466	1561306_PM_s_at	STRC	stereocilin	161497	87	21	5.56926	5.99004	-0.420785	-4.42933	0.000173781	0.0010545
GSE87466	215306_PM_at				87	21	6.28594	5.73881	0.547122	4.1153	0.00017402	0.00105583
GSE87466	223063_PM_at	C1orf198	chromosome 1 open reading frame 198	84886	87	21	8.32675	7.8171	0.509654	4.31595	0.000174182	0.00105663
GSE87466	AFFX-M27830_3_at				87	21	4.43683	4.60963	-0.172798	-4.23949	0.00017419	0.00105663
GSE87466	213002_PM_at	MARCKS	myristoylated alanine rich protein kinase C substrate	4082	87	21	11.6912	11.9802	-0.288981	-4.27191	0.000174293	0.00105714
GSE87466	244717_PM_x_at	SV2B	synaptic vesicle glycoprotein 2B	9899	87	21	4.23325	4.45996	-0.226714	-4.15296	0.00017457	0.0010587
GSE87466	219796_PM_s_at	CDHR5	cadherin related family member 5	53841	87	21	9.38465	10.3856	-1.0009	-4.32884	0.00017462	0.00105889
GSE87466	221013_PM_s_at	APOL2	apolipoprotein L2	23780	87	21	7.97425	7.59092	0.383326	4.25239	0.000174871	0.00106029
GSE87466	214785_PM_at	VPS13A	vacuolar protein sorting 13 homolog A	23230	87	21	6.60138	7.11438	-0.512993	-4.27832	0.00017512	0.00106168
GSE87466	215116_PM_s_at	DNM1	dynamin 1	1759	87	21	7.11566	6.37832	0.737337	4.239	0.000175201	0.00106206
GSE87466	217910_PM_x_at	MLX	MLX, MAX dimerization protein	6945	87	21	10.3944	10.6384	-0.243948	-4.19721	0.000175267	0.00106229
GSE87466	1557511_PM_at	LOC101928614	uncharacterized LOC101928614	101928614	87	21	4.28639	4.50905	-0.222666	-4.36394	0.000175278	0.00106229
GSE87466	224524_PM_s_at	GPR75-ASB3	GPR75-ASB3 readthrough	100302652	87	21	7.89542	7.49828	0.397136	4.21312	0.000175384	0.00106281
GSE87466	223582_PM_at	ADGRV1	adhesion G protein-coupled receptor V1	84059	87	21	5.07638	5.73348	-0.657093	-4.37172	0.00017553	0.00106358
GSE87466	234384_PM_at				87	21	3.76471	3.9453	-0.18059	-4.20075	0.000175558	0.00106363
GSE87466	228173_PM_at	GNAS	GNAS complex locus	2778	87	21	7.25294	6.52768	0.725256	4.32213	0.000175679	0.00106425
GSE87466	1552388_PM_at	FLJ30901	uncharacterized protein FLJ30901	150378	87	21	5.77727	6.33283	-0.555563	-4.24948	0.000175835	0.001065
GSE87466	220326_PM_s_at	ARHGEF40	Rho guanine nucleotide exchange factor 40	55701	87	21	7.34192	7.69049	-0.34857	-4.2502	0.000175842	0.001065
GSE87466	208845_PM_at	VDAC3	voltage dependent anion channel 3	7419	87	21	11.5092	11.654	-0.144827	-4.21533	0.000176254	0.00106738
GSE87466	206508_PM_at	CD70	CD70 molecule	970	87	21	6.22651	5.95702	0.269491	4.16553	0.000176424	0.00106829
GSE87466	222994_PM_at	PRDX5	peroxiredoxin 5	25824	87	21	10.7244	11.1913	-0.466942	-4.35308	0.000176534	0.00106883
GSE87466	238022_PM_at	CRNDE	colorectal neoplasia differentially expressed (non-protein coding)	643911	87	21	3.95762	3.65604	0.301579	3.94657	0.000176816	0.00107042
GSE87466	244499_PM_at	ZFC3H1	zinc finger C3H1-type containing	196441	87	21	4.96959	5.2317	-0.262112	-4.15616	0.00017684	0.00107045
GSE87466	244130_PM_at	HTR2A	5-hydroxytryptamine receptor 2A	3356	87	21	3.59494	3.35341	0.241531	4.16432	0.000176942	0.00107083
GSE87466	202285_PM_s_at	TACSTD2	tumor-associated calcium signal transducer 2	4070	87	21	4.86671	5.0945	-0.227786	-4.31267	0.00017694	0.00107083
GSE87466	207241_PM_at	LINC01587	long intergenic non-protein coding RNA 1587	10141	87	21	4.58961	4.73099	-0.141377	-4.09073	0.000176989	0.00107091
GSE87466	235503_PM_at	ASB5	ankyrin repeat and SOCS box containing 5	140458	87	21	2.90981	2.98129	-0.0714742	-4.08845	0.000176994	0.00107091
GSE87466	237618_PM_at				87	21	5.50408	5.23145	0.272636	4.08978	0.000177132	0.00107163
GSE87466	243962_PM_at				87	21	4.3176	4.58237	-0.264776	-4.3365	0.000177388	0.00107294
GSE87466	239916_PM_at	CFAP52	cilia and flagella associated protein 52	146845	87	21	4.81219	5.00891	-0.196721	-4.22194	0.000177378	0.00107294
GSE87466	1566491_PM_at				87	21	5.77324	5.3787	0.394547	4.23877	0.000177428	0.00107306
GSE87466	212925_PM_at	MISP	mitotic spindle positioning	126353	87	21	10.672	11.2551	-0.583049	-4.21633	0.00017767	0.0010744
GSE87466	223024_PM_at	AP1M1	adaptor related protein complex 1 mu 1 subunit	8907	87	21	8.38686	8.09031	0.296555	4.2076	0.000177826	0.00107523
GSE87466	207511_PM_s_at	CNPPD1	cyclin Pas1/PHO80 domain containing 1	27013	87	21	7.73178	8.18794	-0.456155	-4.36605	0.000178196	0.00107725
GSE87466	208464_PM_at	GRIA4	glutamate ionotropic receptor AMPA type subunit 4	2893	87	21	5.21294	5.45	-0.237053	-4.24	0.0001782	0.00107725
GSE87466	227222_PM_at	FBXO10	F-box protein 10	26267	87	21	7.54446	7.04588	0.49858	4.23909	0.000178524	0.00107909
