display_group	accession	gene_symbol	log2fc	fdr	p_value	t_stat	neglog10_fdr	plot_class
GSE87466 validation	GSE87466	LOC100129767	-0.351512	0.00996379	0.00264301	-3.36798	2.001575434367395	not_significant
GSE87466 validation	GSE87466	CLN3	-0.321698	0.00996379	0.00264305	-3.2499	2.001575434367395	not_significant
GSE87466 validation	GSE87466	EVPL	-0.326209	0.00997222	0.00264565	-3.26755	2.0012081489676934	not_significant
GSE87466 validation	GSE87466	STX8	-0.316136	0.00997634	0.00264729	-3.3287	2.0010287582456683	not_significant
GSE87466 validation	GSE87466	EPHA1-AS1	0.520874	0.00997648	0.00264751	3.20898	2.0010226637459967	not_significant
GSE87466 validation	GSE87466	UBE2DNL	-0.13129	0.00997828	0.00264817	-3.28376	2.0009443135108103	not_significant
GSE87466 validation	GSE87466	NDOR1	-0.332343	0.00998602	0.00265059	-3.2861	2.000607568475087	not_significant
GSE87466 validation	GSE87466	LOC101928988	-0.814457	0.00999403	0.00265381	-3.37154	2.0002593512297437	not_significant
GSE87466 validation	GSE87466	ZNF180	-0.297202	0.00999424	0.00265405	-3.29852	2.000250225693496	not_significant
GSE87466 validation	GSE87466	C19orf53	0.349677	0.00999745	0.00265541	3.33253	2.0001107592152856	not_significant
GSE87466 validation	GSE87466	KIAA1659	0.197041	0.00999745	0.00265545	3.19081	2.0001107592152856	not_significant
GSE87466 validation	GSE87466	C1orf87	-0.185435	0.0100041	0.00265757	-3.30904	1.9998219757548965	not_significant
GSE87466 validation	GSE87466	METTL9	0.23134	0.0100046	0.00265791	3.21631	1.9998002704725948	not_significant
GSE87466 validation	GSE87466	APELA	0.181164	0.0100103	0.00265978	3.08207	1.9995529068970812	not_significant
GSE87466 validation	GSE87466	GRM1	-0.277249	0.0100223	0.00266333	-3.32233	1.9990326015541713	not_significant
GSE87466 validation	GSE87466	KCNK1	-0.148657	0.0100345	0.00266713	-3.28659	1.9985042627032399	not_significant
GSE87466 validation	GSE87466	DKFZP434A062	-0.165793	0.0100378	0.00266873	-3.22175	1.9983614617483725	not_significant
GSE87466 validation	GSE87466	KLHL31	-0.455377	0.0100516	0.0026726	-3.30432	1.9977648023366479	not_significant
GSE87466 validation	GSE87466	AMER1	-0.225962	0.0100527	0.00267306	-3.24265	1.997717277784132	not_significant
GSE87466 validation	GSE87466	NXF1	0.466375	0.0100558	0.00267406	3.36047	1.9975833729275227	not_significant
GSE87466 validation	GSE87466	HMCES	0.248137	0.0100559	0.00267429	3.29378	1.9975790541033367	not_significant
GSE87466 validation	GSE87466	COLCA1	-0.574543	0.0100588	0.00267543	-3.33302	1.9974538268808333	not_significant
GSE87466 validation	GSE87466	PLD4	-0.118278	0.0100588	0.00267529	-3.20819	1.9974538268808333	not_significant
GSE87466 validation	GSE87466	DNAJC16	-0.358334	0.0100636	0.00267708	-3.24637	1.997246633548758	not_significant
GSE87466 validation	GSE87466	PAQR3	-0.411613	0.0100842	0.00268366	-3.3435	1.9963585495450722	not_significant
GSE87466 validation	GSE87466	C11orf21	0.364768	0.0101138	0.00269337	3.22709	1.9950856387749782	not_significant
GSE87466 validation	GSE87466	PPP4R1L	-0.215666	0.0101166	0.0026944	-3.30868	1.9949654212254395	not_significant
GSE87466 validation	GSE87466	GNRHR	-0.136272	0.0101242	0.00269708	-3.29718	1.9946392840947353	not_significant
GSE87466 validation	GSE87466	RHCG	-0.161853	0.0101278	0.00269859	-3.23815	1.99448488352676	not_significant
GSE87466 validation	GSE87466	IL19	0.239074	0.0101304	0.00269946	3.12144	1.994373406133986	not_significant
GSE87466 validation	GSE87466	SLC45A4	0.279019	0.0101322	0.00270013	3.32376	1.9942962462364917	not_significant
GSE87466 validation	GSE87466	DNAJC19	-0.450292	0.0101396	0.0027023	-3.33813	1.9939791772728246	not_significant
GSE87466 validation	GSE87466	S1PR4	0.221031	0.010149	0.00270534	3.21908	1.993576747492357	not_significant
GSE87466 validation	GSE87466	CAMKMT	-0.197779	0.0101519	0.00270648	-3.22906	1.9934526688548497	not_significant
GSE87466 validation	GSE87466	MRPL11	-0.416214	0.0101565	0.00270809	-3.32037	1.9932559271468944	not_significant
GSE87466 validation	GSE87466	MTERF2	-0.309155	0.0101592	0.00270938	-3.31726	1.9931404898143836	not_significant
GSE87466 validation	GSE87466	TRABD2B	0.252407	0.0101664	0.00271201	3.23388	1.9928328068529466	not_significant
GSE87466 validation	GSE87466	SLC22A12	-0.216777	0.0101664	0.00271221	-3.2951	1.9928328068529466	not_significant
GSE87466 validation	GSE87466	LOC101929517	-0.153079	0.0101664	0.00271209	-3.25993	1.9928328068529466	not_significant
GSE87466 validation	GSE87466	PCYT2	-0.377074	0.0101749	0.00271504	-3.2826	1.9924698503741531	not_significant
GSE87466 validation	GSE87466	LOC728853	-0.163191	0.0101781	0.00271607	-3.22733	1.9923332864913308	not_significant
GSE87466 validation	GSE87466	MIR646HG	-0.178416	0.0101833	0.00271804	-3.28655	1.9921114617292817	not_significant
GSE87466 validation	GSE87466	MTHFR	-0.249984	0.0101844	0.00271851	-3.2991	1.9920645517757218	not_significant
GSE87466 validation	GSE87466	SLC52A3	-0.665219	0.0101929	0.00272115	-3.34869	1.9917022365219559	not_significant
GSE87466 validation	GSE87466	PABPC4	0.287618	0.0101992	0.00272302	3.26083	1.9914338918862353	not_significant
GSE87466 validation	GSE87466	MARCH4	-0.180649	0.0102053	0.00272539	-3.23719	1.9911742240268384	not_significant
GSE87466 validation	GSE87466	EME1	0.153244	0.0102081	0.00272632	3.24319	1.9910550841915386	not_significant
GSE87466 validation	GSE87466	ATXN8OS	-0.126304	0.0102115	0.00272743	-3.26393	1.990910458317171	not_significant
GSE87466 validation	GSE87466	LOC102606465	-0.0985544	0.0102116	0.00272764	-3.23875	1.9909062053439994	not_significant
GSE87466 validation	GSE87466	C15orf54	-0.189631	0.0102189	0.00272976	-3.26805	1.9905958507415362	not_significant
GSE87466 validation	GSE87466	PPP1R3A	-0.129525	0.010224	0.00273133	-3.25218	1.990379159185675	not_significant
GSE87466 validation	GSE87466	B3GALT4	-0.288232	0.0102248	0.00273173	-3.26642	1.9903451781612922	not_significant
GSE87466 validation	GSE87466	ADCK2	-0.365901	0.0102264	0.00273266	-3.26566	1.9902772240879407	not_significant
GSE87466 validation	GSE87466	F9	-0.119257	0.0102264	0.0027327	-3.30759	1.9902772240879407	not_significant
GSE87466 validation	GSE87466	LOC100288882	0.170378	0.0102273	0.00273315	3.16481	1.9902390045937695	not_significant
GSE87466 validation	GSE87466	MGAM	0.528885	0.0102536	0.00274092	3.11832	1.989123628692103	not_significant
GSE87466 validation	GSE87466	AADACL2	-0.130383	0.0102561	0.00274177	-3.3102	1.9890177533053217	not_significant
GSE87466 validation	GSE87466	CUX1	-0.356919	0.0102572	0.00274243	-3.31723	1.9889711763108302	not_significant
GSE87466 validation	GSE87466	C9orf85	-0.162242	0.0102577	0.00274275	-3.24185	1.9889500066009125	not_significant
GSE87466 validation	GSE87466	SLC25A45	0.446319	0.0102601	0.00274359	3.26456	1.9888484063551435	not_significant
GSE87466 validation	GSE87466	SLC4A1	-0.100212	0.0102678	0.00274584	-3.2923	1.988522599266499	not_significant
GSE87466 validation	GSE87466	BCAS4	0.423735	0.0102761	0.00274862	3.21672	1.9881716781272878	not_significant
GSE87466 validation	GSE87466	AGPS	-0.248446	0.0102866	0.00275181	-3.24579	1.9877281476126833	not_significant
GSE87466 validation	GSE87466	TTLL5	-0.174047	0.0102871	0.00275212	-3.23013	1.9877070384061728	not_significant
GSE87466 validation	GSE87466	LOC153811	-0.181329	0.0102943	0.00275423	-3.21511	1.987403179543582	not_significant
GSE87466 validation	GSE87466	PARP16	-0.305823	0.0102952	0.00275467	-3.29656	1.9873652121297098	not_significant
GSE87466 validation	GSE87466	DPYSL2	0.22587	0.0103073	0.00275828	3.21117	1.9868550833749248	not_significant
GSE87466 validation	GSE87466	MIRLET7BHG	-0.211797	0.0103077	0.00275859	-3.21003	1.9868382298417904	not_significant
GSE87466 validation	GSE87466	PLGLB1	0.470776	0.0103118	0.00276023	3.25231	1.9866655188255902	not_significant
GSE87466 validation	GSE87466	ECI2	-0.475653	0.0103232	0.00276368	-3.3283	1.9861856586271514	not_significant
GSE87466 validation	GSE87466	EPPIN	-0.189713	0.0103294	0.00276553	-3.28557	1.9859249044491118	not_significant
GSE87466 validation	GSE87466	MAP2K3	0.286385	0.0103312	0.00276621	3.34739	1.9858492309382356	not_significant
GSE87466 validation	GSE87466	TMEM209	-0.512307	0.0103324	0.00276708	-3.28418	1.9857987892553857	not_significant
GSE87466 validation	GSE87466	RHD	-0.301061	0.0103324	0.00276693	-3.24766	1.9857987892553857	not_significant
GSE87466 validation	GSE87466	PTGER4	-0.243963	0.0103469	0.00277152	-3.24368	1.9851897482317886	not_significant
GSE87466 validation	GSE87466	HOXD8	-0.625962	0.0103473	0.00277188	-3.34499	1.9851729591998104	not_significant
GSE87466 validation	GSE87466	DLEU2	0.789728	0.0103492	0.00277272	3.28702	1.9850932201600757	not_significant
GSE87466 validation	GSE87466	TTLL7-IT1	-0.16908	0.010361	0.00277663	-3.29777	1.9845983262970508	not_significant
GSE87466 validation	GSE87466	UVRAG	0.200316	0.0103631	0.00277796	3.19596	1.9845103110476439	not_significant
GSE87466 validation	GSE87466	C6orf106	0.402328	0.010368	0.00277945	3.28935	1.984305011473482	not_significant
GSE87466 validation	GSE87466	LOC100131283	-0.184345	0.0103772	0.0027823	-3.32436	1.9839198130183748	not_significant
GSE87466 validation	GSE87466	TARBP2	-0.210775	0.0103809	0.00278347	-3.24483	1.983764992529018	not_significant
GSE87466 validation	GSE87466	RGS7	-0.132578	0.0103948	0.00278745	-3.28439	1.9831838622470839	not_significant
GSE87466 validation	GSE87466	GDNF	-0.167792	0.0103992	0.00278895	-3.25531	1.983000069254019	not_significant
GSE87466 validation	GSE87466	UBALD2	-0.313554	0.0104152	0.0027944	-3.30528	1.9823323860078905	not_significant
GSE87466 validation	GSE87466	WIPI2	-0.303961	0.0104211	0.00279636	-3.26746	1.9820864366299575	not_significant
GSE87466 validation	GSE87466	CTTNBP2NL	-0.302534	0.0104274	0.00279863	-3.20453	1.9818239663976367	not_significant
GSE87466 validation	GSE87466	SEC24C	0.494193	0.0104509	0.00280589	3.33373	1.980846307810997	not_significant
GSE87466 validation	GSE87466	LPP	-0.362598	0.0104513	0.00280636	-3.23383	1.9808296858484493	not_significant
GSE87466 validation	GSE87466	CLVS2	-0.106297	0.0104513	0.00280621	-3.21929	1.9808296858484493	not_significant
GSE87466 validation	GSE87466	LOC100287290	-0.179718	0.0104556	0.00280771	-3.27682	1.9806510399183002	not_significant
GSE87466 validation	GSE87466	MAPK8IP2	-0.145863	0.0104639	0.00281051	-3.18298	1.980306419407395	not_significant
GSE87466 validation	GSE87466	LOC149373	-0.117335	0.0104639	0.0028105	-3.21949	1.980306419407395	not_significant
GSE87466 validation	GSE87466	XCR1	-0.168674	0.0104664	0.00281137	-3.32657	1.9802026716149674	not_significant
GSE87466 validation	GSE87466	GON4L	0.360358	0.0104917	0.00281886	3.28716	1.9791541361342277	not_significant
GSE87466 validation	GSE87466	ZRSR1	0.377929	0.0105026	0.00282283	3.26724	1.9787031746562942	not_significant
GSE87466 validation	GSE87466	KCNB2	-0.152134	0.0105026	0.00282252	-3.20545	1.9787031746562942	not_significant
GSE87466 validation	GSE87466	EPCAM	-0.146028	0.0105026	0.00282281	-3.1342	1.9787031746562942	not_significant
GSE87466 validation	GSE87466	LINC01122	-0.127422	0.0105026	0.0028225	-3.26355	1.9787031746562942	not_significant
GSE87466 validation	GSE87466	DDA1	-0.360935	0.0105058	0.00282388	-3.30625	1.9785708711631356	not_significant
GSE87466 validation	GSE87466	LOC728323	0.280657	0.0105065	0.00282426	3.19252	1.9785419351459033	not_significant
GSE87466 validation	GSE87466	NFASC	0.645023	0.0105076	0.00282475	3.27439	1.9784964681565456	not_significant
GSE87466 validation	GSE87466	ITM2A	0.827194	0.0105243	0.00283092	3.34034	1.977806780646427	not_significant
GSE87466 validation	GSE87466	DNASE2B	-0.189041	0.0105243	0.0028306	-3.29535	1.977806780646427	not_significant
GSE87466 validation	GSE87466	RIMS1	0.169567	0.0105243	0.00283097	3.09413	1.977806780646427	not_significant
GSE87466 validation	GSE87466	RPS18	-0.0594337	0.0105243	0.00283053	-3.25305	1.977806780646427	not_significant
GSE87466 validation	GSE87466	VWA5B2	-0.250049	0.0105319	0.00283329	-3.27068	1.9774932731563957	not_significant
GSE87466 validation	GSE87466	CILP	0.44331	0.0105365	0.00283521	3.143	1.9773036285086294	not_significant
GSE87466 validation	GSE87466	LOC100289811	-0.680979	0.0105378	0.00283594	-3.32572	1.977250048287489	not_significant
GSE87466 validation	GSE87466	SON	0.197987	0.0105378	0.00283584	3.24781	1.977250048287489	not_significant
GSE87466 validation	GSE87466	GAB4	-0.24393	0.0105414	0.00283715	-3.22988	1.9771017067802161	not_significant
GSE87466 validation	GSE87466	LOC100290676	-0.179232	0.0105414	0.00283746	-3.27265	1.9771017067802161	not_significant
GSE87466 validation	GSE87466	CLEC4G	-0.176048	0.0105414	0.00283749	-3.19477	1.9771017067802161	not_significant
GSE87466 validation	GSE87466	SEMG2	0.203825	0.0105445	0.00283853	3.07077	1.97697400884903	not_significant
GSE87466 validation	GSE87466	TMEM87A	-0.265602	0.0105851	0.00285081	-3.29717	1.975305034740172	not_significant
GSE87466 validation	GSE87466	UVSSA	-0.206187	0.0106	0.00285601	-3.2937	1.9746941347352298	not_significant
GSE87466 validation	GSE87466	HSPC081	-0.136831	0.010601	0.00285663	-3.23776	1.974653165490173	not_significant
GSE87466 validation	GSE87466	MIOS	0.25517	0.0106015	0.00285697	3.26654	1.9746326823168687	not_significant
GSE87466 validation	GSE87466	SLC27A4	-0.545326	0.0106025	0.00285742	-3.34605	1.9745917188682527	not_significant
GSE87466 validation	GSE87466	GIF	0.264935	0.0106248	0.00286423	3.08048	1.9736792363095461	not_significant
GSE87466 validation	GSE87466	KHNYN	-0.319785	0.0106249	0.00286445	-3.31416	1.973675148774363	not_significant
GSE87466 validation	GSE87466	SPIB	-0.568001	0.0106304	0.00286669	-3.21411	1.9734503935647183	not_significant
GSE87466 validation	GSE87466	CPSF2	0.43568	0.0106335	0.00286782	3.31465	1.9733237645922872	not_significant
GSE87466 validation	GSE87466	THEM6	-0.203277	0.0106354	0.00286862	-3.27073	1.9732461715322032	not_significant
GSE87466 validation	GSE87466	HSD3B1	-0.525211	0.0106398	0.00287022	-3.36597	1.9730665355478065	not_significant
GSE87466 validation	GSE87466	LOC727944	-0.183519	0.0106529	0.00287413	-3.25502	1.97253214973194	not_significant
GSE87466 validation	GSE87466	GABRG2	-0.0996816	0.0106657	0.00287875	-3.15129	1.9720106361206933	not_significant
GSE87466 validation	GSE87466	ADAMTSL5	-0.208485	0.0106699	0.00288029	-3.19524	1.9718396508334217	not_significant
GSE87466 validation	GSE87466	VSIG10L	-0.451776	0.0106755	0.00288237	-3.29024	1.9716117751173934	not_significant
GSE87466 validation	GSE87466	TMEM135	-0.480353	0.0106764	0.0028828	-3.27418	1.97157516338411	not_significant
GSE87466 validation	GSE87466	ADAMTSL3	-0.18448	0.0106891	0.00288645	-3.24603	1.9710588599444738	not_significant
GSE87466 validation	GSE87466	LINC00836	-0.157973	0.0107129	0.00289344	-3.28837	1.970092949008109	not_significant
GSE87466 validation	GSE87466	TNFRSF19	-0.159785	0.0107193	0.00289539	-3.15807	1.9698335743506497	not_significant
GSE87466 validation	GSE87466	LOC100132356	-0.221673	0.0107295	0.00289833	-3.20977	1.9694205158998883	not_significant
GSE87466 validation	GSE87466	PTPN9	-0.342377	0.0107422	0.00290275	-3.27942	1.9689067661210293	not_significant
GSE87466 validation	GSE87466	ALG1	0.280728	0.0107422	0.0029027	3.2648	1.9689067661210293	not_significant
GSE87466 validation	GSE87466	OR2K2	-0.134829	0.0107892	0.00291623	-3.23417	1.967010756287068	not_significant
GSE87466 validation	GSE87466	PTP4A2	0.113011	0.0108194	0.00292538	3.26449	1.9657968227705096	not_significant
GSE87466 validation	GSE87466	AHDC1	-0.208323	0.0108366	0.00293044	-3.21804	1.9651069569911013	not_significant
GSE87466 validation	GSE87466	C8orf88	0.232223	0.0108526	0.00293495	3.20564	1.9644662037156526	not_significant
GSE87466 validation	GSE87466	C1orf111	-0.130018	0.0108714	0.00294044	-3.20571	1.9637145246235856	not_significant
GSE87466 validation	GSE87466	LOC101929002	-0.201693	0.0108792	0.00294293	-3.22859	1.9634030392297062	not_significant
GSE87466 validation	GSE87466	ACADL	-0.157438	0.010881	0.00294362	-3.28957	1.9633311896999033	not_significant
GSE87466 validation	GSE87466	ZNF703	-0.435099	0.0108825	0.00294423	-3.26745	1.9632713241705642	not_significant
GSE87466 validation	GSE87466	ITPRIPL2	0.187349	0.0108865	0.00294632	3.23111	1.963111723091308	not_significant
GSE87466 validation	GSE87466	NOL4	-0.219032	0.0108878	0.00294685	-3.26368	1.9630598653666376	not_significant
GSE87466 validation	GSE87466	BCL2L2	-0.148993	0.0108989	0.00295026	-3.20327	1.9626173321545186	not_significant
GSE87466 validation	GSE87466	STK33	0.205605	0.0109046	0.00295226	3.2098	1.9623902604822419	not_significant
GSE87466 validation	GSE87466	CCDC54	-0.164401	0.010909	0.00295418	-3.27331	1.9622150582463624	not_significant
GSE87466 validation	GSE87466	CTAG2	-0.188609	0.0109095	0.0029546	-3.17825	1.9621951533728845	not_significant
GSE87466 validation	GSE87466	PRND	-0.228621	0.0109139	0.00295633	-3.25566	1.9620200298131947	not_significant
GSE87466 validation	GSE87466	TMEM104	0.440391	0.0109448	0.00296549	3.30572	1.9607921701115802	not_significant
GSE87466 validation	GSE87466	RBM33	-0.239505	0.0109501	0.00296732	-3.25533	1.960581914682321	not_significant
GSE87466 validation	GSE87466	ARMC4	-0.302574	0.0109522	0.00296829	-3.24028	1.960498634075737	not_significant
GSE87466 validation	GSE87466	ZER1	-0.156018	0.0109536	0.00296886	-3.22974	1.960443122542217	not_significant
GSE87466 validation	GSE87466	POFUT1	-0.31451	0.010959	0.00297093	-3.28965	1.9602290730684209	not_significant
GSE87466 validation	GSE87466	IGSF9B	-0.095146	0.010959	0.00297095	-3.1561	1.9602290730684209	not_significant
GSE87466 validation	GSE87466	RPS28	-0.304945	0.0109594	0.00297125	-3.24857	1.9602132217478154	not_significant
GSE87466 validation	GSE87466	AGFG1	-0.20378	0.0109619	0.00297212	-3.19842	1.9601141640998232	not_significant
GSE87466 validation	GSE87466	ZNF629	-0.457852	0.010962	0.00297274	-3.29691	1.9601102022638186	not_significant
GSE87466 validation	GSE87466	IMPA1	-0.408158	0.010962	0.00297255	-3.20557	1.9601102022638186	not_significant
GSE87466 validation	GSE87466	KLK13	-0.199254	0.010962	0.00297247	-3.28211	1.9601102022638186	not_significant
GSE87466 validation	GSE87466	ANKRD40	-0.239589	0.0109644	0.002974	-3.21895	1.9600151290406054	not_significant
GSE87466 validation	GSE87466	SOX2	-0.119544	0.0109644	0.00297371	-3.21926	1.9600151290406054	not_significant
GSE87466 validation	GSE87466	HOXC5	-0.139535	0.0109729	0.00297712	-3.27073	1.9596785786646782	not_significant
GSE87466 validation	GSE87466	SMIM4	-0.441182	0.0109797	0.00297915	-3.27366	1.9594095260174842	not_significant
GSE87466 validation	GSE87466	RAD21-AS1	-0.135613	0.0109851	0.00298083	-3.24008	1.9591959852386447	not_significant
GSE87466 validation	GSE87466	PSMD14	0.288733	0.0109886	0.00298197	3.31808	1.9590576352384612	not_significant
GSE87466 validation	GSE87466	TUSC5	-0.187544	0.0109902	0.0029826	-3.19066	1.9589944042001632	not_significant
