gene_symbol	direction	evidence_group_count	direction_consistency	mean_log2fc	best_fdr	consensus_score
LRRC37B	down	2	1.0	-0.188914	0.0139573	0.377828
ELAVL3	down	2	1.0	-0.188892	0.0333534	0.377784
CFAP74	down	2	1.0	-0.188885	0.0331218	0.377769
DBIL5P	down	2	1.0	-0.188882	0.000113104	0.377764
VDAC3	down	2	1.0	-0.188858	3.22182e-05	0.377716
ZNF649	down	2	1.0	-0.188847	0.0540736	0.377695
NHLH2	down	2	1.0	-0.188844	0.0207418	0.377688
XPA	down	2	1.0	-0.18883	0.00284753	0.37766
MAP1S	up	2	1.0	0.188808	0.000279393	0.377615
SLC18A2	up	2	1.0	0.188796	0.0952293	0.377592
EFCAB2	down	2	1.0	-0.18876	0.0126689	0.37752
NSMCE1	down	2	1.0	-0.188744	0.00616527	0.377489
ANO4	down	2	1.0	-0.18874	0.00196793	0.37748
PRRX2	up	2	1.0	0.188721	7.09914e-05	0.377443
APBA3	up	2	1.0	0.18867	0.0224814	0.377341
CASQ2	down	2	1.0	-0.188651	0.0909018	0.377303
FAM9C	down	2	1.0	-0.18856	0.0138588	0.37712
BRWD1-IT2	down	2	1.0	-0.188513	0.000457771	0.377026
ZBTB21	up	2	1.0	0.18846	0.129834	0.37692
ZNF396	down	2	1.0	-0.188378	2.11613e-05	0.376756
CDC123	up	2	1.0	0.188363	0.00248803	0.376726
ADGRG2	up	2	1.0	0.188345	0.000958496	0.37669
DGCR14	down	2	1.0	-0.188284	0.000372451	0.376568
DOCK7	down	2	1.0	-0.188274	0.00182055	0.376548
NCLN	up	2	1.0	0.188266	0.000166269	0.376531
SPINT3	down	2	1.0	-0.188252	0.00102232	0.376505
R3HCC1L	down	2	1.0	-0.188223	0.0120568	0.376447
MCM8	down	2	1.0	-0.188219	0.00687715	0.376439
ANAPC16	down	2	1.0	-0.188203	0.0333394	0.376407
MAST4	down	2	1.0	-0.188177	0.000557577	0.376355
WDR47	up	2	1.0	0.188117	0.0806575	0.376234
UACA	down	2	1.0	-0.188067	0.0341575	0.376135
LOC100131541	down	2	1.0	-0.188059	0.000508766	0.376118
PLAC8L1	down	2	1.0	-0.188028	0.0106424	0.376055
SOX3	down	2	1.0	-0.187979	0.00464805	0.375959
PYM1	down	2	1.0	-0.18797	0.066046	0.375941
OTUD5	up	2	1.0	0.18795	3.27485e-05	0.3759
SS18L2	up	2	1.0	0.187845	1.34869e-05	0.375691
TUBA1B	up	2	1.0	0.187837	0.000795812	0.375674
DCT	down	2	1.0	-0.187785	0.00383561	0.375569
SCAMP5	down	2	1.0	-0.187783	0.000172467	0.375567
LYPLA2	down	2	1.0	-0.187672	0.0108212	0.375344
TMEM187	down	2	1.0	-0.187663	0.00350351	0.375327
USP6	down	2	1.0	-0.187608	0.00143743	0.375215
GPR146	up	2	1.0	0.187585	0.0386841	0.37517
CLTA	down	2	1.0	-0.187579	0.000242864	0.375158
DDX41	down	2	1.0	-0.187566	0.00575423	0.375132
NKD2	down	2	1.0	-0.187543	0.0194345	0.375086
ZNF589	up	2	1.0	0.187535	0.000394977	0.37507
C11orf57	down	2	1.0	-0.187505	0.00105145	0.375009
LINC01165	down	2	1.0	-0.187452	0.000342694	0.374905
RBM18	down	2	1.0	-0.18741	0.00123741	0.37482
CPO	down	2	1.0	-0.187406	0.0186806	0.374811
DEFB123	down	2	1.0	-0.187387	0.000902894	0.374774
HEATR5B	down	2	1.0	-0.187364	0.000460342	0.374729
NUP205	up	2	1.0	0.187318	0.0105608	0.374636
NOX1	up	2	1.0	0.187295	0.403414	0.374589
RLF	up	2	1.0	0.187167	0.0480781	0.374334
LRP3	down	2	1.0	-0.18716	0.00202227	0.37432
FTCD	down	2	1.0	-0.18713	0.00210293	0.374259
CHD9	down	2	1.0	-0.187117	0.023613	0.374235
PIP4K2C	down	2	1.0	-0.187106	0.00144164	0.374211
KRT8	down	2	1.0	-0.187063	0.07565	0.374127
TMCO3	up	2	1.0	0.187045	0.121318	0.374089
FAM109A	down	2	1.0	-0.187013	0.025249	0.374026
NBPF3	down	2	1.0	-0.186951	0.000546849	0.373903
SPIC	up	2	1.0	0.186948	0.0532258	0.373897
TLK1	down	2	1.0	-0.186852	0.0016393	0.373705
CKM	down	2	1.0	-0.186807	0.00105562	0.373614
ZNRD1ASP	down	2	1.0	-0.186787	0.0129468	0.373574
PRR22	down	2	1.0	-0.186722	0.0904717	0.373443
WDR48	down	2	1.0	-0.186706	0.002453	0.373413
ASMTL-AS1	down	2	1.0	-0.186687	0.0163181	0.373373
BBS1	down	2	1.0	-0.186677	0.00739267	0.373353
KCNH6	down	2	1.0	-0.186651	6.03945e-05	0.373302
PBXIP1	up	2	1.0	0.186522	0.00852792	0.373044
LOC100132005	down	2	1.0	-0.186504	0.00793459	0.373009
MRPS5	down	2	1.0	-0.186468	0.000774604	0.372936
HEATR1	up	2	1.0	0.186466	0.0206869	0.372932
CST6	down	2	1.0	-0.186443	0.000587731	0.372887
KDM8	down	2	1.0	-0.186436	1.98131e-07	0.372872
ZNF8	up	2	1.0	0.186373	0.0143859	0.372746
CA8	up	2	1.0	0.18628	0.0644747	0.37256
DXO	up	2	1.0	0.186263	0.000443472	0.372527
ZNF226	down	2	1.0	-0.186167	0.00311254	0.372334
ALDH3A1	down	2	1.0	-0.186158	0.197612	0.372316
HOXC6	down	2	1.0	-0.186139	0.0183022	0.372277
ADAM5	down	2	1.0	-0.186037	0.000106863	0.372073
ZNF502	down	2	1.0	-0.186031	0.00529422	0.372062
RSAD1	down	2	1.0	-0.186005	0.00264736	0.372009
USP25	down	2	1.0	-0.185974	0.000425608	0.371949
ZNF837	down	2	1.0	-0.185926	0.00429554	0.371852
HRG	down	2	1.0	-0.185866	0.000323733	0.371733
MARCH2	up	2	1.0	0.185824	0.0130559	0.371648
HMGA1	up	2	1.0	0.185771	0.0131339	0.371541
NOBOX	down	2	1.0	-0.18575	0.00166098	0.3715
EXOSC7	up	2	1.0	0.185709	0.0113187	0.371419
HEYL	up	2	1.0	0.185634	0.00332923	0.371268
GGNBP2	down	2	1.0	-0.185609	2.6635e-05	0.371217
WFIKKN1	down	2	1.0	-0.185549	0.00205716	0.371099
ECD	up	2	1.0	0.185521	0.0157343	0.371042
RNF167	down	2	1.0	-0.18551	0.00702313	0.371021
ZNF234	down	2	1.0	-0.185478	0.00524838	0.370957
MYL12A	down	2	1.0	-0.185467	0.000127404	0.370933
ASB11	down	2	1.0	-0.185457	0.00526023	0.370915
PDE2A	up	2	1.0	0.185442	0.0350876	0.370884
ARHGDIG	down	2	1.0	-0.18542	0.0508235	0.370841
DDX39A	up	2	1.0	0.185418	0.0413012	0.370836
WDR75	up	2	1.0	0.185412	0.0244596	0.370824
RABIF	down	2	1.0	-0.18541	0.000583872	0.370819
C14orf159	down	2	1.0	-0.185395	0.00101963	0.37079
VPS29	down	2	1.0	-0.185385	0.000985546	0.370771
ANKRD12	down	2	1.0	-0.18535	0.0430248	0.370699
UQCRH	down	2	1.0	-0.185305	0.00972472	0.37061
GNB1	up	2	1.0	0.185267	0.0137813	0.370533
WDR81	up	2	1.0	0.185223	0.00633688	0.370447
GLMP	up	2	1.0	0.185199	0.00839321	0.370398
SORCS1	up	2	1.0	0.185196	0.0361692	0.370391
CATSPERG	down	2	1.0	-0.185132	0.000459305	0.370264
ACAD9	down	2	1.0	-0.185108	0.0265388	0.370216
TBC1D9B	down	2	1.0	-0.185097	0.00687698	0.370194
RNF212	down	2	1.0	-0.185036	0.000813472	0.370073
GGACT	down	2	1.0	-0.184988	0.0369598	0.369975
KCTD1	down	2	1.0	-0.184978	0.0249034	0.369956
TRO	up	2	1.0	0.18494	0.00123414	0.369881
MRPL18	down	2	1.0	-0.184925	0.0148686	0.36985
EQTN	down	2	1.0	-0.184922	0.00183962	0.369845
RPL13P5	up	2	1.0	0.184916	0.0163871	0.369832
C11orf74	down	2	1.0	-0.184756	0.0519074	0.369511
PAOX	up	2	1.0	0.184752	0.0161159	0.369504
BTBD6	down	2	1.0	-0.184735	3.35541e-06	0.36947
KDM3A	down	2	1.0	-0.184713	0.0180078	0.369426
YWHAG	up	2	1.0	0.18469	0.000138026	0.36938
ABCA7	up	2	1.0	0.184613	0.0091008	0.369226
MTF1	up	2	1.0	0.184559	0.109874	0.369117
SLC6A15	down	2	1.0	-0.184538	0.00634704	0.369076
DCST1	down	2	1.0	-0.184508	0.00109673	0.369016
MS4A3	up	2	1.0	0.184493	0.000214179	0.368986
SPRYD3	up	2	1.0	0.18444	0.00902624	0.36888
GSTA3	down	2	1.0	-0.184331	0.0214907	0.368662
ARMCX4	down	2	1.0	-0.184309	9.89291e-05	0.368618
LUZP1	down	2	1.0	-0.184218	0.00354709	0.368436
TRMT5	down	2	1.0	-0.184172	0.00123088	0.368343
IDI1	down	2	1.0	-0.184167	0.0169427	0.368334
CEMP1	down	2	1.0	-0.184106	0.00431141	0.368212
TUBBP5	down	2	1.0	-0.184054	0.0950498	0.368108
TMEM27	down	2	1.0	-0.184036	0.0070215	0.368071
WBP2	down	2	1.0	-0.183995	0.00315353	0.36799
ZBTB7A	down	2	1.0	-0.183989	0.00064279	0.367979
LCE1B	down	2	1.0	-0.183951	0.0113254	0.367903
RPL7	down	2	1.0	-0.183927	0.00857874	0.367855
ZBTB14	down	2	1.0	-0.183885	0.00514333	0.367769
FITM1	down	2	1.0	-0.18382	0.00962077	0.367641
SLC7A8	down	2	1.0	-0.183786	0.0428839	0.367573
PGBD2	down	2	1.0	-0.183782	0.0126797	0.367565
PTPN11	up	2	1.0	0.183777	0.0145986	0.367554
DAGLB	down	2	1.0	-0.183742	0.0126875	0.367483
HSPA14	down	2	1.0	-0.183681	0.0206248	0.367362
KIAA1549	up	2	1.0	0.18368	0.000984285	0.367361
USP3	down	2	1.0	-0.183663	0.0165374	0.367325
PCSK4	down	2	1.0	-0.183633	0.0199214	0.367267
LSM12	up	2	1.0	0.183611	0.130288	0.367222
DCP1A	up	2	1.0	0.183591	0.123369	0.367182
FETUB	down	2	1.0	-0.183516	0.00368492	0.367033
PEPD	down	2	1.0	-0.183439	0.1171	0.366879
ASCL3	down	2	1.0	-0.183409	0.0097276	0.366818
PCDHA10	down	2	1.0	-0.183323	0.0160917	0.366646
GPER1	down	2	1.0	-0.183308	0.166035	0.366615
TAF4	down	2	1.0	-0.183248	0.000871259	0.366497
RHD	down	2	1.0	-0.183242	0.0103324	0.366485
HSPB6	down	2	1.0	-0.183229	0.0316028	0.366457
RPAP1	up	2	1.0	0.183224	0.0401257	0.366449
ALKBH2	up	2	1.0	0.183213	0.00293987	0.366426
B3GNTL1	up	2	1.0	0.1832	0.00192891	0.366401
HIC1	up	2	1.0	0.1832	0.0626698	0.3664
EIF4B	down	2	1.0	-0.183195	0.00253929	0.366389
USP21	down	2	1.0	-0.183176	0.00210943	0.366353
SLC24A4	up	2	1.0	0.183094	0.00125265	0.366189
EIF2AK3	up	2	1.0	0.183089	0.043741	0.366179
STKLD1	down	2	1.0	-0.183083	0.00497715	0.366166
CTSF	up	2	1.0	0.183054	0.000812246	0.366108
TMX2	down	2	1.0	-0.183048	0.000745944	0.366095
TRAPPC9	down	2	1.0	-0.182995	0.0186441	0.36599
FAM131A	down	2	1.0	-0.182982	0.00012186	0.365964
FTH1P5	down	2	1.0	-0.182976	8.90797e-08	0.365951
ZCCHC4	down	2	1.0	-0.182931	0.00586015	0.365862
POU6F2	down	2	1.0	-0.182916	0.00319741	0.365833
CREB1	up	2	1.0	0.182894	0.0181248	0.365789
SCFD2	down	2	1.0	-0.182862	0.00264745	0.365725
NANP	up	2	1.0	0.182839	0.0888112	0.365678
PSMB3	up	2	1.0	0.182819	0.00620173	0.365639
MFF	down	2	1.0	-0.182807	0.0138977	0.365614
ZNF518B	up	2	1.0	0.182735	0.185374	0.365471
LOC100128175	down	2	1.0	-0.182719	0.00626039	0.365438
TADA3	down	2	1.0	-0.182668	0.00804923	0.365336
RCAN1	down	2	1.0	-0.182642	0.0322059	0.365284
THAP10	down	2	1.0	-0.182559	0.260361	0.365117
PLK4	up	2	1.0	0.182525	0.0379303	0.365051
KRT34	down	2	1.0	-0.182492	0.0167682	0.364983
KIR2DS5	down	2	1.0	-0.182492	0.0386522	0.364983
PARP11	up	2	1.0	0.18244	0.00730908	0.364881
CNOT1	down	2	1.0	-0.182425	4.63471e-05	0.36485
PSMB4	up	2	1.0	0.182359	0.00529892	0.364718
ACTR1A	up	2	1.0	0.182342	0.00402024	0.364684
WDR77	up	2	1.0	0.182231	0.000233027	0.364462
CNTN1	down	2	1.0	-0.182148	0.0434924	0.364297
LDOC1L	down	2	1.0	-0.182146	0.0159492	0.364293
VAPA	down	2	1.0	-0.182136	0.000727571	0.364273
DLGAP2	down	2	1.0	-0.182121	0.0232873	0.364242
NKX3-1	up	2	1.0	0.182103	0.00634255	0.364206
SHPRH	down	2	1.0	-0.182095	0.00947994	0.364191
TIMM9	up	2	1.0	0.182065	0.0418875	0.364131
BCAR1	down	2	1.0	-0.182052	7.38734e-05	0.364105
SFPQ	up	2	1.0	0.181972	0.0386893	0.363943
SMNDC1	up	2	1.0	0.181915	7.12798e-07	0.363829
TLR9	up	2	1.0	0.181821	0.00436435	0.363643
FAM133A	down	2	1.0	-0.18177	0.012539	0.36354
SASS6	up	2	1.0	0.181767	0.096274	0.363535
GRK6	up	2	1.0	0.181742	2.47063e-05	0.363484
ELAVL1	up	2	1.0	0.18173	0.000748985	0.363459
YDJC	down	2	1.0	-0.181712	0.013672	0.363424
TOR1B	down	2	1.0	-0.181673	0.00132047	0.363345
SF3A2	down	2	1.0	-0.181667	0.222549	0.363335
HLTF	up	2	1.0	0.181637	0.368544	0.363274
LPAR6	up	2	1.0	0.181527	0.418713	0.363054
MAP1LC3C	down	2	1.0	-0.181511	0.0590301	0.363023
CMC1	down	2	1.0	-0.18149	0.019112	0.362979
TRIP12	up	2	1.0	0.181467	0.00309461	0.362933
HLA-DPB2	up	2	1.0	0.18146	0.00443575	0.36292
FOXH1	down	2	1.0	-0.181393	0.0122078	0.362787
SRSF5	down	2	1.0	-0.181366	0.0672506	0.362733
FAM124B	up	2	1.0	0.181291	0.0438772	0.362582
UAP1	down	2	1.0	-0.181283	0.000112937	0.362566
RARA	down	2	1.0	-0.181271	0.000962722	0.362541
MTFP1	down	2	1.0	-0.18127	0.00341206	0.36254
UBAP2	down	2	1.0	-0.181167	6.5387e-05	0.362334
FAM179B	down	2	1.0	-0.181146	0.00467969	0.362292
PYCR2	up	2	1.0	0.181127	0.00290957	0.362254
SYNRG	up	2	1.0	0.181105	3.07429e-05	0.36221
FBP2	down	2	1.0	-0.181055	0.0581735	0.362111
ING3	down	2	1.0	-0.181036	0.00103721	0.362071
UBE2R2	down	2	1.0	-0.180991	0.0036486	0.361983
ZFP82	up	2	1.0	0.180962	0.0165343	0.361924
TIMM23	down	2	1.0	-0.18087	0.00810358	0.361741
SLC39A9	down	2	1.0	-0.180822	0.0113116	0.361644
C19orf57	down	2	1.0	-0.180821	0.00095691	0.361642
SPATA7	down	2	1.0	-0.180802	0.0362983	0.361604
NT5M	down	2	1.0	-0.180774	8.19289e-05	0.361547
MFHAS1	down	2	1.0	-0.180761	0.00513883	0.361523
POU2F1	up	2	1.0	0.180696	0.0982052	0.361392
CYP4F8	down	2	1.0	-0.180673	0.0026201	0.361346
TAF1D	up	2	1.0	0.180584	0.00473751	0.361167
ASUN	up	2	1.0	0.180573	0.00266833	0.361147
NKAIN2	down	2	1.0	-0.180571	0.0207382	0.361143
C8orf37	up	2	1.0	0.180556	0.0964238	0.361112
CA14	down	2	1.0	-0.180536	7.39064e-05	0.361073
SCML4	down	2	1.0	-0.180523	0.00105307	0.361046
DPY30	down	2	1.0	-0.180457	0.112808	0.360915
MED6	up	2	1.0	0.180327	0.112321	0.360654
IVNS1ABP	up	2	1.0	0.180321	0.00651321	0.360643
MIB1	up	2	1.0	0.180311	0.0272792	0.360622
SMIM10L2B	down	2	1.0	-0.180305	0.18153	0.360611
ZKSCAN5	up	2	1.0	0.180277	0.00587009	0.360554
ACTN4	down	2	1.0	-0.180227	0.00309524	0.360454
PDE6D	down	2	1.0	-0.180208	0.126359	0.360416
PRODH2	down	2	1.0	-0.180178	0.000528838	0.360356
SHISA2	up	2	1.0	0.180171	0.0204028	0.360342
COG3	down	2	1.0	-0.18017	0.000218508	0.36034
PIK3IP1	up	2	1.0	0.180154	0.0360209	0.360308
GGA1	down	2	1.0	-0.180152	0.0178892	0.360303
DZIP1L	up	2	1.0	0.180097	0.00573081	0.360194
ZNF486	down	2	1.0	-0.180086	0.0260815	0.360173
ADAT2	down	2	1.0	-0.180061	0.0547759	0.360121
AGAP3	up	2	1.0	0.179996	0.0484451	0.359993
IKBKAP	up	2	1.0	0.179965	0.00315157	0.35993
TRMT61A	down	2	1.0	-0.17992	0.0166312	0.35984
DPP6	down	2	1.0	-0.179832	0.0599609	0.359664
B4GALNT3	down	2	1.0	-0.179804	0.038113	0.359608
CCL28	down	2	1.0	-0.179679	0.167653	0.359357
C11orf58	up	2	1.0	0.179644	0.0179903	0.359289
RAB3GAP1	up	2	1.0	0.179611	0.0628985	0.359222
EBNA1BP2	up	2	1.0	0.179577	0.0327088	0.359153
ZNF85	down	2	1.0	-0.17957	0.004621	0.359141
SLC27A3	up	2	1.0	0.179564	0.00490709	0.359128
GRIN2C	down	2	1.0	-0.179529	0.001322	0.359058
ARHGAP17	down	2	1.0	-0.179472	0.000166202	0.358944
KIAA0586	up	2	1.0	0.179425	0.000528445	0.35885
WDR61	down	2	1.0	-0.179367	0.0393811	0.358733
PPP6R3	down	2	1.0	-0.179366	6.0317e-05	0.358731
ZSCAN9	down	2	1.0	-0.179304	0.0131813	0.358607
FBRSL1	down	2	1.0	-0.17924	0.183048	0.35848
CHRM5	down	2	1.0	-0.179238	0.00387532	0.358476
TTTY1B	down	2	1.0	-0.179233	0.00277349	0.358465
PSMB5	up	2	1.0	0.179219	0.0123475	0.358437
C9orf116	up	2	1.0	0.179218	0.0166054	0.358436
VPS4A	down	2	1.0	-0.179123	1.56678e-05	0.358247
ZNF425	down	2	1.0	-0.178988	0.00066582	0.357976
RAB5C	down	2	1.0	-0.17898	4.06424e-05	0.357961
PLBD2	up	2	1.0	0.17897	5.45526e-06	0.357941
MAMSTR	down	2	1.0	-0.178936	0.0386437	0.357872
NCOR1	down	2	1.0	-0.178888	0.000564388	0.357775
TLX1	down	2	1.0	-0.178846	0.000761813	0.357693
RIC8B	down	2	1.0	-0.178804	0.00680089	0.357609
SPIN3	down	2	1.0	-0.178804	0.000863647	0.357608
RHPN2	down	2	1.0	-0.178779	0.0522141	0.357558
IGFN1	down	2	1.0	-0.178778	0.0158408	0.357556
ZKSCAN4	down	2	1.0	-0.17873	0.00846025	0.35746
FBXO18	up	2	1.0	0.178714	0.0234606	0.357428
ELP6	up	2	1.0	0.178702	0.103455	0.357404
S100A1	down	2	1.0	-0.178634	0.000413526	0.357268
WDR13	down	2	1.0	-0.178623	0.068828	0.357247
PAGE1	down	2	1.0	-0.178599	0.0281024	0.357199
SACM1L	down	2	1.0	-0.178597	0.000175093	0.357195
FAM84B	down	2	1.0	-0.178558	0.00378811	0.357116
PLPP3	up	2	1.0	0.178532	0.26557	0.357063
DUSP26	down	2	1.0	-0.178432	0.0054279	0.356863
POLD2	up	2	1.0	0.17843	0.000433204	0.35686
ZC3H7A	up	2	1.0	0.17843	0.00592268	0.356859
TERT	down	2	1.0	-0.178425	0.00146308	0.356849
PYGO2	down	2	1.0	-0.178414	0.000883732	0.356828
IQGAP1	up	2	1.0	0.178364	0.0926072	0.356728
CCDC159	down	2	1.0	-0.178305	0.00146461	0.35661
PI4KAP1	down	2	1.0	-0.178258	0.0203545	0.356515
RSPH14	down	2	1.0	-0.178225	0.00505593	0.35645
PITPNM2	down	2	1.0	-0.178221	0.00169999	0.356443
LRRC75A-AS1	down	2	1.0	-0.17817	2.10358e-05	0.35634
HES7	down	2	1.0	-0.178143	0.000704475	0.356286
TERF2IP	up	2	1.0	0.178072	6.18545e-05	0.356143
SLC39A12	down	2	1.0	-0.178032	0.0156023	0.356064
SET	up	2	1.0	0.178028	0.000343842	0.356055
HFE	up	2	1.0	0.177851	0.00667806	0.355702
SIGLEC1	down	2	1.0	-0.177849	0.098346	0.355698
LPCAT4	down	2	1.0	-0.177808	0.0888241	0.355617
SLC2A11	up	2	1.0	0.177804	0.1248	0.355609
NEK4	up	2	1.0	0.177769	0.0497276	0.355538
PTPDC1	down	2	1.0	-0.177765	0.00405965	0.35553
THRAP3	up	2	1.0	0.177721	0.14857	0.355441
DNAJC7	up	2	1.0	0.177704	0.0686861	0.355408
TTC31	down	2	1.0	-0.177698	1.51191e-05	0.355396
ODF3L1	down	2	1.0	-0.177684	0.0130137	0.355369
RBPMS2	up	2	1.0	0.177654	0.249247	0.355309
TRAJ17	up	2	1.0	0.177642	0.0031406	0.355284
CALML3	down	2	1.0	-0.177577	0.000228548	0.355155
VPS37A	down	2	1.0	-0.177575	0.0230677	0.35515
FAM170A	down	2	1.0	-0.177531	0.017031	0.355062
PARG	down	2	1.0	-0.177365	0.000734238	0.354729
C14orf1	down	2	1.0	-0.177325	0.0209541	0.35465
RSU1	down	2	1.0	-0.177311	0.014378	0.354622
BTF3L4	up	2	1.0	0.177303	0.0791071	0.354607
LRRC39	down	2	1.0	-0.177278	0.0836834	0.354556
ICMT	down	2	1.0	-0.17727	0.00790272	0.35454
APPBP2	down	2	1.0	-0.177241	0.000264681	0.354482
CHCHD2	up	2	1.0	0.177233	0.00686801	0.354466
SLC26A7	down	2	1.0	-0.177201	0.00647126	0.354402
SMARCAD1	up	2	1.0	0.1772	0.150685	0.354399
SCGB2B2	down	2	1.0	-0.177193	0.00216007	0.354386
LAPTM4B	down	2	1.0	-0.177145	0.00196669	0.35429
RAD54L	up	2	1.0	0.177138	0.00438739	0.354275
ATF7	down	2	1.0	-0.177042	0.0256578	0.354084
INTS12	down	2	1.0	-0.177033	0.00761413	0.354066
BEX4	down	2	1.0	-0.177025	0.0792354	0.35405
SYT1	down	2	1.0	-0.177024	0.000761246	0.354047
PCAT18	down	2	1.0	-0.176941	0.126661	0.353882
SMS	up	2	1.0	0.176917	0.00481515	0.353834
BCL7A	down	2	1.0	-0.176913	0.00112727	0.353826
JAG2	up	2	1.0	0.17689	0.0904924	0.353779
CDH15	down	2	1.0	-0.176868	0.0155422	0.353735
MPHOSPH6	down	2	1.0	-0.176826	0.149352	0.353653
RAD51B	down	2	1.0	-0.176799	0.00583771	0.353597
AAAS	up	2	1.0	0.176775	0.12742	0.35355
MPP4	down	2	1.0	-0.176753	0.00135428	0.353506
GRWD1	up	2	1.0	0.176652	0.000123951	0.353304
MFSD1	down	2	1.0	-0.176645	0.000781749	0.35329
TIAL1	down	2	1.0	-0.176529	0.00109856	0.353058
PPP6C	down	2	1.0	-0.176507	1.90749e-05	0.353014
B4GALT2	up	2	1.0	0.176461	0.000221626	0.352921
OTUB1	up	2	1.0	0.176454	0.00718766	0.352909
FAM173B	down	2	1.0	-0.176449	0.0729189	0.352897
PIGG	down	2	1.0	-0.176442	0.0011539	0.352883
ZNF827	down	2	1.0	-0.176355	0.049811	0.35271
KIR2DS2	down	2	1.0	-0.176353	0.000985989	0.352707
CHRNA3	down	2	1.0	-0.17632	0.00910482	0.352639
IRF3	up	2	1.0	0.176272	3.85851e-05	0.352544
SLC25A41	down	2	1.0	-0.176248	0.00840775	0.352495
SYMPK	up	2	1.0	0.1762	0.0392554	0.352401
CRP	down	2	1.0	-0.176154	0.0172196	0.352309
SLC12A6	up	2	1.0	0.176094	0.0172255	0.352188
CIRBP	up	2	1.0	0.176062	0.138543	0.352124
KLHL22	up	2	1.0	0.176042	0.000277749	0.352084
WDR26	up	2	1.0	0.176022	1.56528e-05	0.352044
FAAH2	down	2	1.0	-0.176015	0.00497351	0.352029
GSDMD	up	2	1.0	0.176003	0.00920301	0.352006
PDPR	down	2	1.0	-0.175962	0.0984985	0.351925
BTC	down	2	1.0	-0.175955	0.00455599	0.35191
PFDN2	up	2	1.0	0.175946	0.056826	0.351892
CCDC65	down	2	1.0	-0.17592	0.000425874	0.351841
C14orf169	up	2	1.0	0.175918	4.60556e-06	0.351837
MFSD11	down	2	1.0	-0.175855	0.00429886	0.351711
PPP1R1A	down	2	1.0	-0.175825	0.0805747	0.351651
SMIM10	up	2	1.0	0.175817	0.00251777	0.351634
BAHCC1	down	2	1.0	-0.175808	0.00583705	0.351617
RPL29	up	2	1.0	0.175761	0.0012006	0.351521
COL24A1	up	2	1.0	0.175708	0.00196252	0.351416
FUT3	down	2	1.0	-0.175691	0.0277492	0.351382
SUPT3H	up	2	1.0	0.175647	0.0317852	0.351294
SLC35B2	up	2	1.0	0.175606	0.0815916	0.351213
C2orf15	down	2	1.0	-0.175579	0.0909659	0.351158
ASAH2B	down	2	1.0	-0.175525	0.000127666	0.35105
PPP1R12A	up	2	1.0	0.175495	0.020708	0.350991
RUSC2	up	2	1.0	0.175464	0.000264423	0.350928
ZFAND1	down	2	1.0	-0.175424	0.0249845	0.350848
UGT2A2	down	2	1.0	-0.17535	0.000955937	0.350701
DGCR11	up	2	1.0	0.175253	0.141398	0.350506
RABL2A	down	2	1.0	-0.175229	4.86536e-05	0.350459
HMBS	down	2	1.0	-0.175229	0.0393811	0.350459
EPHB6	up	2	1.0	0.175176	0.00860353	0.350353
XAGE2	down	2	1.0	-0.175155	0.000197746	0.35031
EMSY	down	2	1.0	-0.17512	0.0177639	0.35024
SERPINA10	down	2	1.0	-0.175116	0.00177785	0.350232
FGF14	down	2	1.0	-0.175098	0.00263635	0.350196
PCDH11Y	up	2	1.0	0.175085	0.0240693	0.35017
ZDHHC1	down	2	1.0	-0.175073	0.00884921	0.350147
DCAF12L2	down	2	1.0	-0.175068	0.00383192	0.350136
CAPN7	down	2	1.0	-0.175061	0.0774501	0.350122
LINC00574	down	2	1.0	-0.175	0.00451773	0.35
TAAR5	down	2	1.0	-0.174998	0.00228981	0.349996
SEC61A2	up	2	1.0	0.174958	0.0344233	0.349916
KRT40	down	2	1.0	-0.174899	0.0273718	0.349799
MEF2D	up	2	1.0	0.174861	0.000626015	0.349722
VWA3A	down	2	1.0	-0.174833	0.00284316	0.349665
EEF1A2	down	2	1.0	-0.174804	0.0013063	0.349608
ARX	down	2	1.0	-0.174789	0.00373709	0.349578
ADGRA1	down	2	1.0	-0.174776	0.00378811	0.349551
UBAP2L	up	2	1.0	0.174764	0.00947284	0.349528
RIMBP2	down	2	1.0	-0.174739	0.0288094	0.349477
USP6NL	up	2	1.0	0.174685	0.0498566	0.34937
TSPO	down	2	1.0	-0.174556	6.22005e-06	0.349113
C20orf96	down	2	1.0	-0.174422	0.00315353	0.348844
NRAP	down	2	1.0	-0.174384	0.0384063	0.348768
KPNA4	down	2	1.0	-0.17438	0.00119765	0.348761
SUPT16H	up	2	1.0	0.174375	0.0233107	0.34875
LINC01512	down	2	1.0	-0.174356	0.012074	0.348712
L3MBTL1	down	2	1.0	-0.174332	0.019446	0.348663
DICER1	up	2	1.0	0.174284	0.105492	0.348567
TIGD5	down	2	1.0	-0.174171	0.000112925	0.348342
SHISA3	up	2	1.0	0.174159	0.155756	0.348319
ADRA2A	down	2	1.0	-0.174149	0.382386	0.348297
DNAJC21	down	2	1.0	-0.174129	0.00322615	0.348259
BRF2	down	2	1.0	-0.174113	0.00351707	0.348225
FAM122C	up	2	1.0	0.174112	1.96235e-05	0.348223
INPP4B	up	2	1.0	0.174086	0.0765644	0.348171
SNHG12	up	2	1.0	0.173982	0.0593332	0.347963
CDH20	down	2	1.0	-0.173978	0.00550806	0.347957
ATP10B	down	2	1.0	-0.173975	0.124916	0.34795
