ingredient_id	ingredient_name	target_id	gene_symbol	protein_name	edge_source	evidence_level	target_source	reference_id	reference_url	pubmed_id	pubmed_url	reference_title	relationship	grade	supporting_sentence	in_bulk_uc_ibd_up150	in_bulk_uc_ibd_down150	candidate_priority_class	candidate_priority_score
HBIN017892	Berberime	HBTAR005161	CD163	CD163 molecule	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003403	/Reference/detail/?v=HBREF003403	35764017	https://pubmed.ncbi.nlm.nih.gov/35764017/	Berberine regulates PADI4-related macrophage function to prevent lung cancer		Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR003928	STAT3	signal transducer and activator of transcription 3	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003402	/Reference/detail/?v=HBREF003402	35660350	https://pubmed.ncbi.nlm.nih.gov/35660350/	Berberine regulates short-chain fatty acid metabolism and alleviates the colitis-associated colorectal tumorigenesis through remodeling intestinal flora	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR001526	GCG	glucagon	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003416	/Reference/detail/?v=HBREF003416	36341914	https://pubmed.ncbi.nlm.nih.gov/36341914/	Oral berberine ameliorates high-fat diet-induced obesity by activating TAS2Rs in tuft and endocrine cells in the gut	upregulate/increase	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR001418	FMO3	flavin containing dimethylaniline monoxygenase 3	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003395	/Reference/detail/?v=HBREF003395	35350612	https://pubmed.ncbi.nlm.nih.gov/35350612/	Berberine Improves Vascular Dysfunction by Inhibiting Trimethylamine-N-oxide via Regulating the Gut Microbiota in Angiotensin II-Induced Hypertensive Mice	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002120	IRF5	interferon regulatory factor 5	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003403	/Reference/detail/?v=HBREF003403	35764017	https://pubmed.ncbi.nlm.nih.gov/35764017/	Berberine regulates PADI4-related macrophage function to prevent lung cancer		Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR015485	HLP	hyperkeratosis lenticularis perstans	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003408	/Reference/detail/?v=HBREF003408	36076294	https://pubmed.ncbi.nlm.nih.gov/36076294/	Integrated lipidomics and network pharmacology analysis to reveal the mechanisms of berberine in the treatment of hyperlipidemia	bind/target	Grade A	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR003478	BRD2	bromodomain containing 2	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003396	/Reference/detail/?v=HBREF003396	35420511	https://pubmed.ncbi.nlm.nih.gov/35420511/	Research and experimental verification of the molecular mechanism of berberine in improving premature ovarian failure based on network pharmacology	downregulate/decrease	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000157	ALPL	alkaline phosphatase, biomineralization associated	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003394	/Reference/detail/?v=HBREF003394	35318164	https://pubmed.ncbi.nlm.nih.gov/35318164/	Berberine inhibits osteogenic differentiation of aortic valve interstitial cells by interfering Smad1/5/8 and NF-κB pathways	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000059	ADAM10	ADAM metallopeptidase domain 10	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003400	/Reference/detail/?v=HBREF003400	35563195	https://pubmed.ncbi.nlm.nih.gov/35563195/	Berberine Suppresses Leukocyte Adherence by Downregulating CX3CL1 Expression and Shedding and ADAM10 in Lipopolysaccharide-Stimulated Vascular Endothelial Cells	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000578	CD86	CD86 molecule	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003403	/Reference/detail/?v=HBREF003403	35764017	https://pubmed.ncbi.nlm.nih.gov/35764017/	Berberine regulates PADI4-related macrophage function to prevent lung cancer		Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR003047	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003396	/Reference/detail/?v=HBREF003396	35420511	https://pubmed.ncbi.nlm.nih.gov/35420511/	Research and experimental verification of the molecular mechanism of berberine in improving premature ovarian failure based on network pharmacology	downregulate/decrease	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR005454	KEAP1	kelch like ECH associated protein 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003417	/Reference/detail/?v=HBREF003417	36386168	https://pubmed.ncbi.nlm.nih.gov/36386168/	Berberine prevents lethal EV71 neurological infection in newborn mice	upregulate/increase	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR001437	MTOR	mechanistic target of rapamycin kinase	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003406	/Reference/detail/?v=HBREF003406	35935245	https://pubmed.ncbi.nlm.nih.gov/35935245/	Therapeutic Mechanisms of Berberine to Improve the Intestinal Barrier Function via Modulating Gut Microbiota, TLR4/NF-κ B/MTORC Pathway and Autophagy in Cats	agonist/activator	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR001851	HMOX1	heme oxygenase 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003417	/Reference/detail/?v=HBREF003417	36386168	https://pubmed.ncbi.nlm.nih.gov/36386168/	Berberine prevents lethal EV71 neurological infection in newborn mice	upregulate/increase	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002055	IL6	interleukin 6	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003384	/Reference/detail/?v=HBREF003384	34968467	https://pubmed.ncbi.nlm.nih.gov/34968467/	Berberine inhibits gastric cancer development and progression by regulating the JAK2/STAT3 pathway and downregulating IL-6	bind/target	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002055	IL6	interleukin 6	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003390	/Reference/detail/?v=HBREF003390	35215376	https://pubmed.ncbi.nlm.nih.gov/35215376/	Pre-Administration of Berberine Exerts Chemopreventive Effects in AOM/DSS-Induced Colitis-Associated Carcinogenesis Mice via Modulating Inflammation and Intestinal Microbiota	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002055	IL6	interleukin 6	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003402	/Reference/detail/?v=HBREF003402	35660350	https://pubmed.ncbi.nlm.nih.gov/35660350/	Berberine regulates short-chain fatty acid metabolism and alleviates the colitis-associated colorectal tumorigenesis through remodeling intestinal flora	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002055	IL6	interleukin 6	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003411	/Reference/detail/?v=HBREF003411	36112730	https://pubmed.ncbi.nlm.nih.gov/36112730/	Berberine ameliorates pulmonary inflammation in mice with influenza viral pneumonia by inhibiting NLRP3 inflammasome activation and gasdermin D-mediated pyroptosis	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002055	IL6	interleukin 6	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003418	/Reference/detail/?v=HBREF003418	36584918	https://pubmed.ncbi.nlm.nih.gov/36584918/	Berberine hydrochloride inhibits migration ability via increasing inducible NO synthase and peroxynitrite in HTR-8/SVneo cells	downregulate/decrease	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002771	NRF1	nuclear respiratory factor 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003388	/Reference/detail/?v=HBREF003388	35093536	https://pubmed.ncbi.nlm.nih.gov/35093536/	Novel mechanistic insight on the neuroprotective effect of berberine: The role of PPARδ for antioxidant action	upregulate/increase	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR013038	MARVELD1	MARVEL domain containing 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003390	/Reference/detail/?v=HBREF003390	35215376	https://pubmed.ncbi.nlm.nih.gov/35215376/	Pre-Administration of Berberine Exerts Chemopreventive Effects in AOM/DSS-Induced Colitis-Associated Carcinogenesis Mice via Modulating Inflammation and Intestinal Microbiota	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR013038	MARVELD1	MARVEL domain containing 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003402	/Reference/detail/?v=HBREF003402	35660350	https://pubmed.ncbi.nlm.nih.gov/35660350/	Berberine regulates short-chain fatty acid metabolism and alleviates the colitis-associated colorectal tumorigenesis through remodeling intestinal flora	upregulate/increase	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000874	MAPK14	mitogen-activated protein kinase 14	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003410	/Reference/detail/?v=HBREF003410	36090480	https://pubmed.ncbi.nlm.nih.gov/36090480/	Berberine inhibits carcinogenesis through antagonizing the ATX-LPA-LPAR2-p38-leptin axis in a mouse hepatoma model	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002738	NOS3	nitric oxide synthase 3	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003412	/Reference/detail/?v=HBREF003412	36116786	https://pubmed.ncbi.nlm.nih.gov/36116786/	Berberine promotes the viability of random skin flaps via the PI3K/Akt/eNOS signaling pathway	upregulate/increase	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR004140	TNF	tumor necrosis factor	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003390	/Reference/detail/?v=HBREF003390	35215376	https://pubmed.ncbi.nlm.nih.gov/35215376/	Pre-Administration of Berberine Exerts Chemopreventive Effects in AOM/DSS-Induced Colitis-Associated Carcinogenesis Mice via Modulating Inflammation and Intestinal Microbiota	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR004140	TNF	tumor necrosis factor	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003406	/Reference/detail/?v=HBREF003406	35935245	https://pubmed.ncbi.nlm.nih.gov/35935245/	Therapeutic Mechanisms of Berberine to Improve the Intestinal Barrier Function via Modulating Gut Microbiota, TLR4/NF-κ B/MTORC Pathway and Autophagy in Cats	downregulate/decrease	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR004140	TNF	tumor necrosis factor	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003409	/Reference/detail/?v=HBREF003409	36089660	https://pubmed.ncbi.nlm.nih.gov/36089660/	Berberine ameliorates depression-like behavior in CUMS mice by activating TPH1 and inhibiting IDO1-associated with tryptophan metabolism	downregulate/decrease	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR004140	TNF	tumor necrosis factor	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003411	/Reference/detail/?v=HBREF003411	36112730	https://pubmed.ncbi.nlm.nih.gov/36112730/	Berberine ameliorates pulmonary inflammation in mice with influenza viral pneumonia by inhibiting NLRP3 inflammasome activation and gasdermin D-mediated pyroptosis	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR004140	TNF	tumor necrosis factor	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003414	/Reference/detail/?v=HBREF003414	36208663	https://pubmed.ncbi.nlm.nih.gov/36208663/	Insights into the role of P2X7R/DUSP6/ERK1/2 and SIRT2/MDM2 signaling in the nephroprotective effect of berberine against cisplatin-induced renal fibrosis in rats	downregulate/decrease	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR003746	SLC2A1	solute carrier family 2 member 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003386	/Reference/detail/?v=HBREF003386	35001506	https://pubmed.ncbi.nlm.nih.gov/35001506/	Berberine regulates mesangial cell proliferation and cell cycle to attenuate diabetic nephropathy through the PI3K/Akt/AS160/GLUT1 signalling pathway	downregulate/decrease	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR004072	TGFB1	transforming growth factor beta 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003404	/Reference/detail/?v=HBREF003404	35784732	https://pubmed.ncbi.nlm.nih.gov/35784732/	Berberine Suppresses Lung Metastasis of Cancer via Inhibiting Endothelial Transforming Growth Factor Beta Receptor 1		Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000939	CX3CR1	C-X3-C motif chemokine receptor 1	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003400	/Reference/detail/?v=HBREF003400	35563195	https://pubmed.ncbi.nlm.nih.gov/35563195/	Berberine Suppresses Leukocyte Adherence by Downregulating CX3CL1 Expression and Shedding and ADAM10 in Lipopolysaccharide-Stimulated Vascular Endothelial Cells	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR002493	MKI67	marker of proliferation Ki-67	HERB_detail.drug_paper_target	literature_mined_pubmed_sentence		HBREF003390	/Reference/detail/?v=HBREF003390	35215376	https://pubmed.ncbi.nlm.nih.gov/35215376/	Pre-Administration of Berberine Exerts Chemopreventive Effects in AOM/DSS-Induced Colitis-Associated Carcinogenesis Mice via Modulating Inflammation and Intestinal Microbiota	suppress/inhibitor	Grade C	redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000031	ACHE	acetylcholinesterase (Cartwright blood group)	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT204', 'title': 'NPASS:NPT204'}, {'link': 'http://www.badd-cao.net:2345/browse/compound/T83YZD', 'title': 'HIT 2.0:T83YZD'}]								redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000097	ADRA2C	adrenoceptor alpha 2C	HERB_detail.ingredient_target	database_integrated_target	TCMID:2601;TCMSP:TAR00126								redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000124	AHR	aryl hydrocarbon receptor	HERB_detail.ingredient_target	database_integrated_target	TCMID:2307;TCMSP:TAR03204								redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000130	AKT1	AKT serine/threonine kinase 1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'http://www.badd-cao.net:2345/browse/compound/T88TDZ', 'title': 'HIT 2.0:T88TDZ'}]								redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000137	ALDH1A1	aldehyde dehydrogenase 1 family member A1	HERB_detail.ingredient_target	database_integrated_target	[{'link': 'https://bidd.group/NPASS/compound.php?compoundID=NPT94', 'title': 'NPASS:NPT94'}]								redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000148	AKR1B1	aldo-keto reductase family 1 member B	HERB_detail.ingredient_target	database_integrated_target	TCMID:8912;TCMSP:TAR00288								redacted_public_package	no	no	priority_for_lincs_mapping	41.0
HBIN017892	Berberime	HBTAR000178	ANK1	ankyrin 1	HERB_detail.ingredient_target	database_integrated_target	TCMID:1128								redacted_public_package	no	no	priority_for_lincs_mapping	41.0
