evidence_group_label	gene_symbol	log2fc	fdr	neglog10_fdr	direction_class
GPL6244 evidence group	CHRDL2	0.895537	9.59708e-14	13.017860884959308	Not selected
GPL6244 evidence group	CEP128	1.09467	9.64604e-14	13.015650941486989	Increased
GPL6244 evidence group	EFNA5	-0.921013	1.00035e-13	12.999848023525665	Not selected
GPL6244 evidence group	TNFAIP6	2.40673	1.00148e-13	12.999357719337322	Increased
GPL6244 evidence group	TIE1	0.79867	1.0257e-13	12.988979644483743	Not selected
GPL6244 evidence group	PPARGC1A	-2.33052	1.0361e-13	12.984598326297052	Decreased
GPL6244 evidence group	KRCC1	-1.04784	1.06943e-13	12.970847637094	Decreased
GPL6244 evidence group	CDYL2	0.633618	1.1096e-13	12.954833551934772	Not selected
GPL6244 evidence group	CEBPB	1.14864	1.11354e-13	12.953294177851081	Increased
GPL6244 evidence group	FTSJ1	0.487874	1.13683e-13	12.944304474258502	Not selected
GPL6244 evidence group	DOC2B	0.822136	1.23717e-13	12.907570619700563	Not selected
GPL6244 evidence group	TMEM177	-0.705169	1.24853e-13	12.903601017847734	Not selected
GPL6244 evidence group	RAPGEF4	0.709768	1.25978e-13	12.89970529069847	Not selected
GPL6244 evidence group	SLC25A23	-1.15493	1.26099e-13	12.899288357488805	Decreased
GPL6244 evidence group	IL21R	0.851311	1.3253e-13	12.877685802031193	Not selected
GPL6244 evidence group	PRKAR2A	-0.543333	1.33602e-13	12.874187040494736	Not selected
GPL6244 evidence group	OAS3	0.959896	1.34816e-13	12.870258562553246	Not selected
GPL6244 evidence group	SH3PXD2B	1.0976	1.38402e-13	12.858857633992788	Increased
GPL6244 evidence group	PTPN1	0.491613	1.44111e-13	12.841302868200772	Not selected
GPL6244 evidence group	COL5A2	1.2448	1.48786e-13	12.827437931752451	Increased
GPL6244 evidence group	FAIM2	1.01831	1.51059e-13	12.820853394628388	Increased
GPL6244 evidence group	SDK1	0.733546	1.51984e-13	12.818202129670082	Not selected
GPL6244 evidence group	TMEM256-PLSCR3	0.847569	1.58384e-13	12.800288693091721	Not selected
GPL6244 evidence group	ADAMTS2	0.884313	1.58614e-13	12.799658482501334	Not selected
GPL6244 evidence group	MOB3B	-0.558758	1.59877e-13	12.796214009621774	Not selected
GPL6244 evidence group	NR1I2	-1.00497	1.61281e-13	12.79241679244479	Decreased
GPL6244 evidence group	CLEC4E	1.23371	1.614e-13	12.792096469613949	Increased
GPL6244 evidence group	LILRA6	1.24205	1.62361e-13	12.789518282477045	Increased
GPL6244 evidence group	VSIG10	-1.16438	1.62361e-13	12.789518282477045	Decreased
GPL6244 evidence group	ACSS2	-1.04148	1.65169e-13	12.782071460600891	Decreased
GPL6244 evidence group	FMNL1	1.05255	1.68634e-13	12.773054858396197	Increased
GPL6244 evidence group	SMOX	1.22206	1.68681e-13	12.772933832999867	Increased
GPL6244 evidence group	ADAMTS4	0.960187	1.76154e-13	12.754107490670624	Not selected
GPL6244 evidence group	TINAG	-1.70649	1.8201e-13	12.73990475033629	Decreased
GPL6244 evidence group	CHI3L2	1.51521	1.91721e-13	12.717330314432235	Increased
GPL6244 evidence group	STAP2	-1.12497	1.97212e-13	12.705066662542762	Decreased
GPL6244 evidence group	PIGZ	-1.95137	2.06366e-13	12.685361853695559	Decreased
GPL6244 evidence group	TIPARP	0.674395	2.11064e-13	12.675585835544195	Not selected
GPL6244 evidence group	ARHGAP44	-1.59154	2.14858e-13	12.667848471204316	Decreased
GPL6244 evidence group	BCL6	1.49301	2.14858e-13	12.667848471204316	Increased
GPL6244 evidence group	F3	1.45023	2.15047e-13	12.667466611666194	Increased
GPL6244 evidence group	CST7	0.99145	2.28166e-13	12.641749071190826	Not selected
GPL6244 evidence group	TMEM56-RWDD3	-2.02897	2.35607e-13	12.627811810590318	Decreased
GPL6244 evidence group	TPRG1	0.667401	2.39426e-13	12.620828690005592	Not selected
GPL6244 evidence group	BRPF3	-0.617421	2.41626e-13	12.6168563355766	Not selected
GPL6244 evidence group	C15orf38-AP3S2	-0.574441	2.62943e-13	12.580138386371113	Not selected
GPL6244 evidence group	CXCL5	1.39945	2.63459e-13	12.579286960941735	Increased
GPL6244 evidence group	MAML3	-0.986038	2.64749e-13	12.57716567161822	Not selected
GPL6244 evidence group	IRAK2	0.972474	2.6843e-13	12.571168948613431	Not selected
GPL6244 evidence group	PTAFR	1.01628	2.7473e-13	12.561093913848207	Increased
GPL6244 evidence group	KRT6C	1.16638	3.03125e-13	12.518378244053661	Increased
GPL6244 evidence group	ZC3H12B	-0.550628	3.03369e-13	12.518028800005405	Not selected
GPL6244 evidence group	IFNG	0.906262	3.1848e-13	12.49691783542396	Not selected
GPL6244 evidence group	LATS2	0.515142	3.22151e-13	12.491940516207103	Not selected
GPL6244 evidence group	MMRN2	0.748808	3.45523e-13	12.461523038186682	Not selected
GPL6244 evidence group	NCBP2-AS2	-0.679344	3.48267e-13	12.458087675116502	Not selected
GPL6244 evidence group	PTGES	0.860792	3.54314e-13	12.450611687061055	Not selected
GPL6244 evidence group	GPBP1L1	-0.486607	3.57709e-13	12.446470132813944	Not selected
GPL6244 evidence group	FXYD3	-1.0601	3.70933e-13	12.430704528007668	Decreased
GPL6244 evidence group	RAMP2	0.79672	4.13931e-13	12.383072047325289	Not selected
GPL6244 evidence group	PDZK1IP1	1.92464	4.14239e-13	12.382749015323181	Increased
GPL6244 evidence group	PCK1	-3.71354	4.34802e-13	12.361708466915628	Decreased
GPL6244 evidence group	ROPN1L	0.78494	4.36079e-13	12.360434826887028	Not selected
GPL6244 evidence group	GALNT12	-1.42552	4.37509e-13	12.359013008675646	Decreased
GPL6244 evidence group	HECW2	0.781274	4.37509e-13	12.359013008675646	Not selected
GPL6244 evidence group	HSD11B2	-1.41094	4.43115e-13	12.353483548305181	Decreased
GPL6244 evidence group	KLK6	1.7603	4.43996e-13	12.352620942465904	Increased
GPL6244 evidence group	SPRYD7	-0.583167	4.48398e-13	12.348336333166495	Not selected
GPL6244 evidence group	HIF1A	1.43787	4.5923e-13	12.337969748639521	Increased
GPL6244 evidence group	ALDH1L2	1.27593	4.70403e-13	12.327529917205533	Increased
GPL6244 evidence group	GLT1D1	1.30541	4.73902e-13	12.32431145845162	Increased
GPL6244 evidence group	LOXL2	1.74171	4.76669e-13	12.321783091342759	Increased
GPL6244 evidence group	CCL22	0.847772	4.80908e-13	12.317937998291223	Not selected
GPL6244 evidence group	RAMP3	0.687477	4.83516e-13	12.315589150129606	Not selected
GPL6244 evidence group	TAGAP	1.59628	5.25531e-13	12.27940166073593	Increased
GPL6244 evidence group	PPP1R13B	-0.457857	5.49203e-13	12.260267099112108	Not selected
GPL6244 evidence group	ARID5A	1.06522	5.59494e-13	12.252204566474083	Increased
GPL6244 evidence group	PIWIL4	-0.686406	5.59769e-13	12.251991156426708	Not selected
GPL6244 evidence group	CDKN2B	-1.74519	6.63778e-13	12.177977145776367	Decreased
GPL6244 evidence group	SPECC1L-ADORA2A	0.585683	6.73388e-13	12.171734627152293	Not selected
GPL6244 evidence group	PXMP2	-1.29744	7.04174e-13	12.152320014291377	Decreased
GPL6244 evidence group	NDUFA6	-0.664187	7.19192e-13	12.143155152163564	Not selected
GPL6244 evidence group	ACSM3	-1.07043	7.30137e-13	12.13659564294577	Decreased
GPL6244 evidence group	CDC25B	1.50761	7.40698e-13	12.130358828009586	Increased
GPL6244 evidence group	PDE10A	0.890669	7.49251e-13	12.125372668743756	Not selected
GPL6244 evidence group	EAPP	-0.94095	7.50241e-13	12.124799205731541	Not selected
GPL6244 evidence group	TSC22D3	1.01717	7.51163e-13	12.124265812237654	Increased
GPL6244 evidence group	RUNX1	0.643949	7.51622e-13	12.124000516572083	Not selected
GPL6244 evidence group	ADAMTS5	0.813054	7.69966e-13	12.113528451890371	Not selected
GPL6244 evidence group	ZC3H12A	1.45769	7.7954e-13	12.108161595249257	Increased
GPL6244 evidence group	SPON2	1.00469	7.7954e-13	12.108161595249257	Increased
GPL6244 evidence group	GJA1	1.9485	7.94534e-13	12.099887513564916	Increased
GPL6244 evidence group	P4HB	0.655674	8.34242e-13	12.078707949339053	Not selected
GPL6244 evidence group	SLC35B1	0.644635	8.46087e-13	12.072584977767969	Not selected
GPL6244 evidence group	APLNR	1.29425	8.63084e-13	12.06394693434137	Increased
GPL6244 evidence group	MTDH	0.398184	8.9879e-13	12.046341768216614	Not selected
GPL6244 evidence group	PPARGC1B	-0.513969	9.79137e-13	12.009156537837978	Not selected
GPL6244 evidence group	RGS16	0.658982	9.80748e-13	12.008442568836815	Not selected
GPL6244 evidence group	COL6A2	0.839843	1.02276e-12	11.990226265509778	Not selected
GPL6244 evidence group	PTPRS	0.57335	1.04217e-12	11.98206143262961	Not selected
GPL6244 evidence group	SPCS3	1.10769	1.04857e-12	11.979402571780446	Increased
GPL6244 evidence group	SULT1A2	-1.9386	1.06857e-12	11.97119702275778	Decreased
GPL6244 evidence group	ARNTL2	1.81769	1.07994e-12	11.966600372654499	Increased
GPL6244 evidence group	APOL2	0.9729	1.10069e-12	11.958334979163117	Not selected
GPL6244 evidence group	LTBP2	0.791014	1.11426e-12	11.95301345961977	Not selected
GPL6244 evidence group	KLF5	-0.693287	1.12653e-12	11.948257238328988	Not selected
GPL6244 evidence group	CCL3L3	1.05058	1.21835e-12	11.914227932365437	Increased
GPL6244 evidence group	CTLA4	1.17898	1.31185e-12	11.882115820369286	Increased
GPL6244 evidence group	SCARA3	0.672853	1.329e-12	11.876475019057269	Not selected
GPL6244 evidence group	LRRK2	1.51749	1.33505e-12	11.874502468893066	Increased
GPL6244 evidence group	BLOC1S1-RDH5	-0.667138	1.36149e-12	11.865985544159322	Not selected
GPL6244 evidence group	SLC2A3	2.09473	1.4019e-12	11.853282964256024	Increased
GPL6244 evidence group	HSD17B11	-1.1042	1.41403e-12	11.849541376468224	Decreased
GPL6244 evidence group	DUSP14	0.596804	1.43295e-12	11.843768963198563	Not selected
GPL6244 evidence group	LAX1	2.03161	1.44106e-12	11.841317936516727	Increased
GPL6244 evidence group	DUSP10	1.28648	1.44382e-12	11.840486946572076	Increased
GPL6244 evidence group	ESRP2	-0.67739	1.46384e-12	11.834506389749274	Not selected
GPL6244 evidence group	KIAA0040	0.828812	1.52716e-12	11.816115459684308	Not selected
GPL6244 evidence group	RHBDF2	0.735065	1.52716e-12	11.816115459684308	Not selected
GPL6244 evidence group	LILRA3	1.35425	1.59543e-12	11.797122245861345	Increased
GPL6244 evidence group	PPARG	-1.50998	1.74777e-12	11.757515719472197	Decreased
GPL6244 evidence group	EGR3	0.838138	1.74929e-12	11.757138186542214	Not selected
GPL6244 evidence group	MEI1	0.61527	1.74929e-12	11.757138186542214	Not selected
GPL6244 evidence group	CCL3	1.11796	1.79467e-12	11.746015396865408	Increased
GPL6244 evidence group	CBFA2T2	-0.578594	1.83415e-12	11.73656514985007	Not selected
GPL6244 evidence group	CCDC3	1.56587	1.8419e-12	11.734733952112622	Increased
GPL6244 evidence group	NT5DC2	0.950704	1.86006e-12	11.730473046508623	Not selected
GPL6244 evidence group	SLIRP	-0.562715	1.94797e-12	11.710417735822281	Not selected
GPL6244 evidence group	CHAC1	1.08207	2.00748e-12	11.697348772790455	Increased
GPL6244 evidence group	PTGDS	0.634973	2.00748e-12	11.697348772790455	Not selected
GPL6244 evidence group	SHISA5	0.75123	2.03539e-12	11.691352363529674	Not selected
GPL6244 evidence group	DGKD	-0.912231	2.05345e-12	11.687515867433392	Not selected
GPL6244 evidence group	ALDH6A1	-0.883915	2.05575e-12	11.687029701068802	Not selected
GPL6244 evidence group	UGP2	-1.13102	2.0566e-12	11.686850168531505	Decreased
GPL6244 evidence group	PDE4B	1.41218	2.10544e-12	11.676657130420493	Increased
GPL6244 evidence group	MSC	1.14984	2.10944e-12	11.675832822991035	Increased
GPL6244 evidence group	PSEN1	-0.572484	2.10944e-12	11.675832822991035	Not selected
GPL6244 evidence group	LOC254896	0.901427	2.11521e-12	11.674646508991659	Not selected
GPL6244 evidence group	GDE1	-0.72354	2.17911e-12	11.66172084630848	Not selected
GPL6244 evidence group	NDUFB5	-0.700029	2.17911e-12	11.66172084630848	Not selected
GPL6244 evidence group	PKM	0.964838	2.22551e-12	11.65257044993906	Not selected
GPL6244 evidence group	PPP2R3A	-1.59277	2.24429e-12	11.648921025641247	Decreased
GPL6244 evidence group	PRR15	-1.40539	2.27134e-12	11.64371785077737	Decreased
GPL6244 evidence group	CHPT1	-1.05418	2.33197e-12	11.632277040927717	Decreased
GPL6244 evidence group	ACVR1B	-0.660116	2.33197e-12	11.632277040927717	Not selected
GPL6244 evidence group	FUCA1	-0.894109	2.39422e-12	11.620835945660529	Not selected
GPL6244 evidence group	GUCY1A3	1.41956	2.40175e-12	11.6194722006263	Increased
GPL6244 evidence group	DNMBP	-0.595256	2.4051e-12	11.61886686168295	Not selected
GPL6244 evidence group	RIDA	-0.885528	2.408e-12	11.618343517414212	Not selected
GPL6244 evidence group	SLC39A13	0.346113	2.43486e-12	11.613526004870462	Not selected
GPL6244 evidence group	AQP8	-5.51509	2.43908e-12	11.612773954918428	Decreased
GPL6244 evidence group	HECTD3	-0.704793	2.47836e-12	11.605835608913251	Not selected
GPL6244 evidence group	DCC	0.758331	2.49625e-12	11.602711922121241	Not selected
GPL6244 evidence group	CHSY1	0.671874	2.53972e-12	11.59521416100129	Not selected
GPL6244 evidence group	CFTR	-1.08373	2.54487e-12	11.594334397894867	Decreased
GPL6244 evidence group	LAMB2	0.812156	2.56184e-12	11.591447997654162	Not selected
GPL6244 evidence group	PIM2	2.55251	2.59704e-12	11.585521361250368	Increased
GPL6244 evidence group	HIVEP3	0.587326	2.67638e-12	11.572452224167773	Not selected
GPL6244 evidence group	PCSK5	-1.4114	2.69116e-12	11.570060480961098	Decreased
GPL6244 evidence group	DTHD1	0.730998	2.88176e-12	11.540342191119471	Not selected
GPL6244 evidence group	VWA8	-0.506324	3.04119e-12	11.516956446224203	Not selected
GPL6244 evidence group	PPT2-EGFL8	-0.549739	3.04422e-12	11.516523965129613	Not selected
GPL6244 evidence group	PRRX1	1.76739	3.108e-12	11.507518989871123	Increased
GPL6244 evidence group	FAM162A	-1.33187	3.19443e-12	11.495606624184468	Decreased
GPL6244 evidence group	RNF128	-1.06169	3.19443e-12	11.495606624184468	Decreased
GPL6244 evidence group	TAPBP	0.694495	3.1949e-12	11.495542730659839	Not selected
GPL6244 evidence group	NMUR2	1.78747	3.26837e-12	11.48566878449505	Increased
GPL6244 evidence group	AMT	-0.818228	3.31337e-12	11.479730064273186	Not selected
GPL6244 evidence group	PMPCB	-0.562071	3.33167e-12	11.477338021754006	Not selected
GPL6244 evidence group	KCNK5	-1.05847	3.33347e-12	11.477103449010919	Decreased
GPL6244 evidence group	IKBIP	1.12145	3.34853e-12	11.475145805798702	Increased
GPL6244 evidence group	TNFRSF11B	1.41801	3.44784e-12	11.462452896191113	Increased
GPL6244 evidence group	DNAJB11	0.734481	3.4494e-12	11.462256440970382	Not selected
GPL6244 evidence group	HHEX	0.76361	3.56391e-12	11.44807327180601	Not selected
GPL6244 evidence group	NIPAL1	-1.40248	3.56593e-12	11.447827186374381	Decreased
GPL6244 evidence group	FUT8	1.4903	3.64614e-12	11.438166659855435	Increased
GPL6244 evidence group	TOR3A	0.456823	3.76551e-12	11.424176194712738	Not selected
GPL6244 evidence group	PRDM10	-1.57875	3.77212e-12	11.423414499787079	Decreased
GPL6244 evidence group	TMEM161B	-0.561343	3.98872e-12	11.399166449206067	Not selected
GPL6244 evidence group	PSKH1	-0.509098	4.06779e-12	11.390641475659645	Not selected
GPL6244 evidence group	MSTO2P	0.687873	4.29472e-12	11.367065145317923	Not selected
GPL6244 evidence group	TMEM14C	-0.666399	4.44283e-12	11.352340304241554	Not selected
GPL6244 evidence group	SEC13	0.68455	4.73169e-12	11.324983716220677	Not selected
GPL6244 evidence group	SRGAP2D	1.01898	4.75576e-12	11.322780070223578	Increased
GPL6244 evidence group	C15orf48	-0.665366	4.77013e-12	11.321469785003217	Not selected
GPL6244 evidence group	PAQR8	-0.827516	5.05777e-12	11.29604092390462	Not selected
GPL6244 evidence group	PXDN	1.78113	5.2024e-12	11.283796259000157	Increased
GPL6244 evidence group	MCAM	1.55447	5.21539e-12	11.282713210053371	Increased
GPL6244 evidence group	POLR2H	-0.638335	5.53664e-12	11.256753713998684	Not selected
GPL6244 evidence group	NDRG2	-1.06713	5.55279e-12	11.2554887507244	Decreased
GPL6244 evidence group	PLXND1	1.03133	5.79723e-12	11.236779469035934	Increased
GPL6244 evidence group	OCRL	-0.74795	5.79723e-12	11.236779469035934	Not selected
GPL6244 evidence group	LMCD1	0.703859	5.79723e-12	11.236779469035934	Not selected
GPL6244 evidence group	PCOLCE	1.59285	5.86572e-12	11.231678671897102	Increased
GPL6244 evidence group	MRPL50	0.377951	6.0133e-12	11.220887128917761	Not selected
GPL6244 evidence group	SNX30	-1.34442	6.1441e-12	11.211541724438986	Decreased
GPL6244 evidence group	STAT1	1.32302	6.17449e-12	11.209398908405598	Increased
GPL6244 evidence group	TRIM16L	0.738425	6.26689e-12	11.202947928215663	Not selected
GPL6244 evidence group	FKBP11	1.39413	6.29515e-12	11.200993917121464	Increased
GPL6244 evidence group	CHP2	-2.85706	6.4833e-12	11.18820388194019	Decreased
GPL6244 evidence group	ITGAX	1.81845	6.59629e-12	11.180700259238682	Increased
GPL6244 evidence group	DNAJB5	0.529124	6.61037e-12	11.179774231216156	Not selected
GPL6244 evidence group	KRT7	1.10077	6.65294e-12	11.176986393251143	Increased
GPL6244 evidence group	ERBB2	-0.884065	6.65294e-12	11.176986393251143	Not selected
GPL6244 evidence group	C6orf136	-0.83711	6.65294e-12	11.176986393251143	Not selected
GPL6244 evidence group	TSPAN9	0.579862	6.73214e-12	11.171846861116407	Not selected
GPL6244 evidence group	SEMA6D	-0.892836	6.81012e-12	11.166845235388438	Not selected
GPL6244 evidence group	RAB11FIP1	-0.881977	6.97692e-12	11.156336256776875	Not selected
GPL6244 evidence group	HOXB5	-1.10008	7.05248e-12	11.151658136778687	Decreased
GPL6244 evidence group	CYP2J2	-1.02392	7.15745e-12	11.145241677158959	Decreased
GPL6244 evidence group	ERLIN2	-0.496241	7.22212e-12	11.141335299777253	Not selected
GPL6244 evidence group	ABCA13	0.782296	7.22784e-12	11.140991469819767	Not selected
GPL6244 evidence group	MPC2	-0.706487	7.62439e-12	11.117794896929546	Not selected
GPL6244 evidence group	LRRFIP2	-0.632108	7.87677e-12	11.103651835651563	Not selected
GPL6244 evidence group	CD274	2.13285	7.89245e-12	11.102788160755717	Increased
GPL6244 evidence group	SLC26A4	1.18183	7.92626e-12	11.100931685886096	Increased
GPL6244 evidence group	TMEM204	0.958823	8.3012e-12	11.080859122598845	Not selected
GPL6244 evidence group	MT1F	-2.0876	8.30844e-12	11.080480512075303	Decreased
GPL6244 evidence group	LOXL1	0.521609	8.38723e-12	11.076381447317436	Not selected
GPL6244 evidence group	CA2	-1.67489	8.50308e-12	11.070423734907324	Decreased
GPL6244 evidence group	CLMP	1.05293	8.64042e-12	11.063465146496902	Increased
GPL6244 evidence group	DENND3	0.772411	8.64042e-12	11.063465146496902	Not selected
GPL6244 evidence group	GNA11	-1.08626	8.70471e-12	11.060245692955345	Decreased
GPL6244 evidence group	GPR84	0.890883	8.70471e-12	11.060245692955345	Not selected
GPL6244 evidence group	NIPSNAP3A	-1.11125	8.7726e-12	11.056871672505471	Decreased
GPL6244 evidence group	ZDHHC23	-1.09342	8.82749e-12	11.054162765744167	Decreased
GPL6244 evidence group	PAPLN	0.741874	8.92302e-12	11.049488133588037	Not selected
GPL6244 evidence group	ADAM8	0.664084	9.08705e-12	11.041577082306857	Not selected
GPL6244 evidence group	USP30	-1.26135	9.11626e-12	11.04018329703323	Decreased
GPL6244 evidence group	PRKCDBP	1.1315	9.75007e-12	11.010992266300992	Increased
GPL6244 evidence group	PLEKHJ1	-0.615322	1.09774e-11	10.959500510465524	Not selected
GPL6244 evidence group	MAP2K6	-0.824057	1.10448e-11	10.95684214395577	Not selected
GPL6244 evidence group	MBOAT1	-0.840503	1.14483e-11	10.941258998514748	Not selected
GPL6244 evidence group	MAD2L2	0.601043	1.14483e-11	10.941258998514748	Not selected
GPL6244 evidence group	COTL1	0.738058	1.15226e-11	10.938449514120366	Not selected
GPL6244 evidence group	FMO4	-1.60695	1.15568e-11	10.937162402483784	Decreased
